id,id_tienda,precio,precio_oferta,fecha
13849,88,99990.0,99990.0,2022-01-09
13849,88,99990.0,99990.0,2022-01-10
13849,88,99990.0,99990.0,2022-01-11
13849,88,99990.0,99990.0,2022-01-13
13849,88,89990.0,71990.0,2022-01-14
13849,88,89990.0,71990.0,2022-01-15
13849,88,89990.0,71990.0,2022-01-16
13849,88,89990.0,71990.0,2022-01-17
13849,88,89990.0,71990.0,2022-01-18
13849,88,89990.0,71990.0,2022-01-19
13849,88,89990.0,71990.0,2022-01-20
13849,88,89990.0,89990.0,2022-01-21
13849,11,79990.0,69990.0,2022-01-11
90872,5,89990.0,89990.0,2022-01-09
90872,5,89990.0,89990.0,2022-01-10
90872,5,89990.0,89990.0,2022-01-11
90872,5,89990.0,89990.0,2022-01-12
90872,5,89990.0,89990.0,2022-01-13
90872,5,89990.0,89990.0,2022-01-14
90872,5,89990.0,89990.0,2022-01-15
90872,5,89990.0,89990.0,2022-01-16
90872,5,89990.0,89990.0,2022-01-17
90872,5,89990.0,89990.0,2022-01-18
90872,5,89990.0,89990.0,2022-01-19
90872,5,89990.0,89990.0,2022-01-20
90872,5,94990.0,94990.0,2022-01-21
90872,30,99990.0,89990.0,2022-01-09
90872,30,99990.0,89990.0,2022-01-10
90872,30,99990.0,89990.0,2022-01-11
90872,30,99990.0,89990.0,2022-01-12
90872,30,99990.0,89990.0,2022-01-13
90872,30,99990.0,89990.0,2022-01-14
90872,30,99990.0,89990.0,2022-01-15
90872,30,99990.0,89990.0,2022-01-16
90872,30,99990.0,89990.0,2022-01-17
90872,30,89990.0,89990.0,2022-01-18
90872,30,89990.0,89990.0,2022-01-19
90872,30,89990.0,89990.0,2022-01-21
90872,9,99990.0,94990.0,2022-01-09
90872,9,99990.0,94990.0,2022-01-10
90872,9,99990.0,94990.0,2022-01-11
90872,9,99990.0,94990.0,2022-01-12
90872,9,99990.0,94990.0,2022-01-13
90872,9,99990.0,94990.0,2022-01-14
90872,11,99990.0,89990.0,2022-01-12
90872,11,99990.0,89990.0,2022-01-13
90872,11,99990.0,89990.0,2022-01-14
90872,11,99990.0,89990.0,2022-01-15
90872,11,99990.0,89990.0,2022-01-16
90872,11,99990.0,89990.0,2022-01-17
90872,11,99990.0,88990.0,2022-01-18
90872,11,99990.0,88990.0,2022-01-19
90872,67,119990.0,119990.0,2022-01-12
90872,18,99990.0,92990.0,2022-01-11
90872,18,99990.0,92990.0,2022-01-12
90872,18,97990.0,88990.0,2022-01-14
90872,18,97990.0,88990.0,2022-01-15
90872,18,97990.0,88990.0,2022-01-16
90872,18,97990.0,88990.0,2022-01-17
90872,18,97990.0,88990.0,2022-01-18
90872,18,97990.0,88990.0,2022-01-20
90872,18,109990.0,94990.0,2022-01-21
90872,87,89990.0,89990.0,2022-01-13
90872,87,89990.0,89990.0,2022-01-14
90872,87,89990.0,89990.0,2022-01-15
90872,87,89990.0,89990.0,2022-01-16
90872,87,89990.0,89990.0,2022-01-17
90872,87,89990.0,89990.0,2022-01-18
90872,87,89990.0,89990.0,2022-01-19
90872,87,89990.0,89990.0,2022-01-20
90872,87,89990.0,89990.0,2022-01-21
90872,9,119990.0,119990.0,2022-01-12
11926,30,119990.0,119990.0,2022-01-09
11926,30,119990.0,119990.0,2022-01-10
11926,30,119990.0,119990.0,2022-01-11
11926,30,119990.0,119990.0,2022-01-12
11926,30,119990.0,119990.0,2022-01-13
11926,30,119990.0,119990.0,2022-01-14
11926,30,119990.0,119990.0,2022-01-15
11926,30,119990.0,119990.0,2022-01-16
11926,30,119990.0,119990.0,2022-01-17
11926,30,119990.0,119990.0,2022-01-18
11926,30,119990.0,119990.0,2022-01-19
11926,30,119990.0,119990.0,2022-01-20
11926,30,119990.0,119990.0,2022-01-21
11926,170,114990.0,114990.0,2022-01-09
11926,170,114990.0,114990.0,2022-01-10
11926,170,114990.0,114990.0,2022-01-11
11926,170,114990.0,114990.0,2022-01-12
11926,170,114990.0,114990.0,2022-01-13
11926,170,114990.0,114990.0,2022-01-14
11926,170,99990.0,94990.0,2022-01-15
11926,170,99990.0,94990.0,2022-01-16
11926,170,99990.0,94990.0,2022-01-17
11926,170,99990.0,94990.0,2022-01-18
11926,170,114990.0,114990.0,2022-01-19
11926,170,124990.0,124990.0,2022-01-20
11926,170,99990.0,99990.0,2022-01-21
11926,9,114990.0,114990.0,2022-01-09
11926,9,114990.0,114990.0,2022-01-10
11926,9,114990.0,114990.0,2022-01-11
11926,9,114990.0,114990.0,2022-01-12
11926,9,114990.0,114990.0,2022-01-13
11926,9,114990.0,114990.0,2022-01-14
11926,9,99990.0,94990.0,2022-01-15
11926,9,99990.0,94990.0,2022-01-16
11926,9,99990.0,94990.0,2022-01-18
11926,9,114990.0,114990.0,2022-01-19
11926,9,124990.0,124990.0,2022-01-20
11926,9,99990.0,99990.0,2022-01-21
122206,9,139990.0,139990.0,2022-01-09
122206,9,139990.0,139990.0,2022-01-10
122206,9,139990.0,139990.0,2022-01-11
122206,9,139990.0,139990.0,2022-01-12
122206,9,139990.0,139990.0,2022-01-13
122206,9,139990.0,139990.0,2022-01-14
122206,9,139990.0,139990.0,2022-01-15
122206,9,139990.0,139990.0,2022-01-16
122206,9,139990.0,139990.0,2022-01-18
122206,9,139990.0,139990.0,2022-01-19
122206,9,139990.0,139990.0,2022-01-20
122206,9,139990.0,139990.0,2022-01-21
122206,30,109990.0,99990.0,2022-01-09
122206,30,109990.0,99990.0,2022-01-10
122206,30,159990.0,159990.0,2022-01-11
122206,30,129990.0,129990.0,2022-01-12
122206,30,129990.0,129990.0,2022-01-13
122206,30,109990.0,109990.0,2022-01-14
122206,30,109990.0,109990.0,2022-01-15
122206,30,109990.0,109990.0,2022-01-16
122206,30,109990.0,109990.0,2022-01-17
122206,30,109990.0,109990.0,2022-01-18
122206,30,109990.0,109990.0,2022-01-20
122206,30,109990.0,109990.0,2022-01-21
122206,67,119990.0,119990.0,2022-01-09
122206,67,119990.0,119990.0,2022-01-10
122206,67,119990.0,119990.0,2022-01-11
122206,67,119990.0,119990.0,2022-01-12
122206,67,119990.0,119990.0,2022-01-13
122206,67,119990.0,119990.0,2022-01-14
122206,67,119990.0,119990.0,2022-01-15
122206,67,119990.0,119990.0,2022-01-16
122206,67,119990.0,119990.0,2022-01-17
122206,67,119990.0,119990.0,2022-01-18
122206,67,119990.0,119990.0,2022-01-19
122206,67,119990.0,119990.0,2022-01-20
122206,67,119990.0,119990.0,2022-01-21
122206,9,119990.0,119990.0,2022-01-09
122206,9,119990.0,119990.0,2022-01-10
122206,9,119990.0,119990.0,2022-01-11
122206,9,119990.0,119990.0,2022-01-12
122206,9,119990.0,119990.0,2022-01-13
122206,9,119990.0,119990.0,2022-01-14
122206,9,119990.0,119990.0,2022-01-15
122206,9,119990.0,119990.0,2022-01-16
122206,9,119990.0,119990.0,2022-01-18
122206,9,119990.0,119990.0,2022-01-19
122206,9,119990.0,119990.0,2022-01-20
122206,9,119990.0,119990.0,2022-01-21
122206,11,129990.0,129990.0,2022-01-09
122206,11,129990.0,129990.0,2022-01-10
122206,11,129990.0,129990.0,2022-01-11
122206,11,129990.0,129990.0,2022-01-12
122206,11,129990.0,129990.0,2022-01-13
122206,11,129990.0,129990.0,2022-01-14
122206,11,129990.0,129990.0,2022-01-15
122206,11,129990.0,129990.0,2022-01-16
122206,11,129990.0,129990.0,2022-01-17
122206,11,129990.0,129990.0,2022-01-18
122206,11,129990.0,129990.0,2022-01-20
122206,11,129990.0,129990.0,2022-01-21
122206,88,139990.0,139990.0,2022-01-09
122206,88,139990.0,139990.0,2022-01-10
122206,88,139990.0,139990.0,2022-01-11
122206,88,139990.0,139990.0,2022-01-12
122206,88,139990.0,139990.0,2022-01-13
122206,88,139990.0,111990.0,2022-01-14
122206,88,139990.0,111990.0,2022-01-15
122206,88,139990.0,111990.0,2022-01-16
122206,88,139990.0,111990.0,2022-01-17
122206,88,139990.0,111990.0,2022-01-18
122206,88,139990.0,111990.0,2022-01-19
122206,88,139990.0,111990.0,2022-01-20
122206,88,139990.0,139990.0,2022-01-21
122206,18,149990.0,149990.0,2022-01-09
122206,18,149990.0,149990.0,2022-01-10
122206,18,149990.0,149990.0,2022-01-11
122206,18,149990.0,149990.0,2022-01-12
122206,18,149990.0,149990.0,2022-01-14
122206,18,149990.0,149990.0,2022-01-15
122206,18,149990.0,149990.0,2022-01-16
122206,18,149990.0,149990.0,2022-01-17
122206,18,149990.0,149990.0,2022-01-18
122206,18,149990.0,149990.0,2022-01-20
122206,18,149990.0,149990.0,2022-01-21
122206,87,119990.0,119990.0,2022-01-09
122206,87,119990.0,119990.0,2022-01-10
122206,87,119990.0,119990.0,2022-01-11
122206,87,139990.0,139990.0,2022-01-12
122206,87,139990.0,139990.0,2022-01-13
122206,87,139990.0,139990.0,2022-01-14
122206,87,139990.0,139990.0,2022-01-15
122206,87,119990.0,119990.0,2022-01-16
122206,87,119990.0,119990.0,2022-01-17
122206,87,119990.0,119990.0,2022-01-18
122206,87,119990.0,119990.0,2022-01-19
122206,87,119990.0,119990.0,2022-01-20
122206,87,119990.0,119990.0,2022-01-21
122206,43,129990.0,129990.0,2022-01-09
122206,43,129990.0,129990.0,2022-01-10
122206,43,129990.0,129990.0,2022-01-11
122206,43,129990.0,129990.0,2022-01-12
122206,43,129990.0,129990.0,2022-01-13
122206,43,119990.0,119990.0,2022-01-14
122206,43,119990.0,119990.0,2022-01-15
122206,43,119990.0,119990.0,2022-01-16
122206,43,119990.0,119990.0,2022-01-17
122206,43,119990.0,119990.0,2022-01-18
122206,43,119990.0,119990.0,2022-01-19
122206,43,119990.0,119990.0,2022-01-20
122206,43,119990.0,119990.0,2022-01-21
