fecha,precio,precio_oferta,id_tienda,id
2021-12-15 05:02:25.142384+00:00,20000,20000,76,14899
2021-12-16 05:00:49.039529+00:00,20000,20000,76,14899
2021-12-17 04:46:09.923821+00:00,20000,20000,76,14899
2021-12-18 04:59:44.251405+00:00,20000,20000,76,14899
2021-12-19 04:58:29.318249+00:00,20000,20000,76,14899
2021-12-20 04:47:44.642786+00:00,20000,20000,76,14899
2021-12-21 05:02:52.711425+00:00,20000,20000,76,14899
2021-12-09 04:51:02.821648+00:00,49990,49990,27,84230
2021-12-10 04:50:53.759011+00:00,49990,49990,27,84230
2021-12-11 04:44:29.427664+00:00,49990,49990,27,84230
2021-12-12 04:56:05.467018+00:00,49990,49990,27,84230
2021-12-13 04:44:24.269931+00:00,49990,49990,27,84230
2021-12-14 04:36:51.999925+00:00,49990,49990,27,84230
2021-12-15 04:37:03.281356+00:00,49990,49990,27,84230
2021-12-16 04:36:28.836693+00:00,49990,49990,27,84230
2021-12-17 04:36:31.568411+00:00,49990,49990,27,84230
2021-12-18 04:37:24.808319+00:00,49990,49990,27,84230
2021-12-19 04:36:35.772503+00:00,49990,49990,27,84230
2021-12-20 04:38:35.309828+00:00,49990,49990,27,84230
2021-12-21 04:37:10.292604+00:00,49990,49990,27,84230
2021-12-09 05:38:22.544132+00:00,39990,39990,43,84230
2021-12-10 14:05:23.919348+00:00,49990,49990,43,84230
2021-12-11 05:25:36.684538+00:00,49990,49990,43,84230
2021-12-12 05:19:15.820095+00:00,49990,49990,43,84230
2021-12-13 13:31:44.818904+00:00,39990,39990,43,84230
2021-12-14 04:59:26.595784+00:00,39990,39990,43,84230
2021-12-15 05:01:37.423256+00:00,39990,39990,43,84230
2021-12-16 05:15:58.293674+00:00,39990,39990,43,84230
2021-12-17 05:01:14.355376+00:00,39990,39990,43,84230
2021-12-18 05:05:40.725279+00:00,39990,39990,43,84230
2021-12-19 04:53:45.336028+00:00,39990,39990,43,84230
2021-12-20 05:10:09.886522+00:00,39990,39990,43,84230
2021-12-21 05:24:17.872864+00:00,39990,39990,43,84230
2021-12-09 04:40:47.280162+00:00,59990,49990,5,84230
2021-12-10 04:40:43.933869+00:00,59990,49990,5,84230
2021-12-11 04:41:44.939568+00:00,59990,49990,5,84230
2021-12-12 04:48:14.037304+00:00,59990,49990,5,84230
2021-12-13 04:41:48.532122+00:00,59990,49990,5,84230
2021-12-14 04:45:55.364012+00:00,59990,49990,5,84230
2021-12-15 04:43:52.025132+00:00,59990,49990,5,84230
2021-12-16 04:44:25.310655+00:00,59990,49990,5,84230
2021-12-17 04:48:55.258095+00:00,59990,49990,5,84230
2021-12-18 04:45:52.061986+00:00,59990,49990,5,84230
2021-12-19 04:46:31.088058+00:00,59990,49990,5,84230
2021-12-20 04:46:04.856444+00:00,59990,49990,5,84230
2021-12-21 04:46:22.574256+00:00,59990,49990,5,84230
2021-12-09 04:41:46.615618+00:00,79990,79990,87,84230
2021-12-10 04:41:30.989274+00:00,79990,79990,87,84230
2021-12-11 04:41:49.453030+00:00,79990,79990,87,84230
2021-12-12 04:41:33.379713+00:00,79990,79990,87,84230
2021-12-13 04:42:12.237344+00:00,79990,79990,87,84230
2021-12-14 04:42:39.267117+00:00,79990,79990,87,84230
2021-12-15 04:43:15.344448+00:00,79990,79990,87,84230
2021-12-16 04:44:05.419206+00:00,79990,79990,87,84230
2021-12-17 04:42:55.030048+00:00,79990,79990,87,84230
2021-12-18 04:43:29.588476+00:00,79990,79990,87,84230
2021-12-19 04:42:25.339490+00:00,79990,79990,87,84230
2021-12-20 04:43:57.801771+00:00,79990,79990,87,84230
2021-12-21 04:43:20.140181+00:00,79990,79990,87,84230
2021-12-10 04:48:13.635388+00:00,59990,59990,9,84230
2021-12-11 04:49:58.816630+00:00,49990,49990,9,84230
2021-12-12 04:49:33.499353+00:00,49990,49990,9,84230
2021-12-13 04:49:30.697256+00:00,49990,49990,9,84230
2021-12-14 05:21:23.361829+00:00,49990,49990,9,84230
2021-12-15 04:52:21.579156+00:00,49990,49990,9,84230
