id,id_tienda,precio,precio_oferta,fecha
91770,1877,129990.0,129990.0,2022-01-09
91770,1877,129990.0,129990.0,2022-01-10
91770,1877,129990.0,129990.0,2022-01-11
91770,1877,129990.0,129990.0,2022-01-12
91770,1877,129990.0,129990.0,2022-01-13
91770,1877,129990.0,129990.0,2022-01-14
91770,1877,129990.0,129990.0,2022-01-15
91770,1877,129990.0,129990.0,2022-01-16
91770,1877,129990.0,129990.0,2022-01-17
91770,1877,129990.0,129990.0,2022-01-18
91770,1877,129990.0,129990.0,2022-01-19
91770,1877,129990.0,129990.0,2022-01-20
91770,1877,129990.0,129990.0,2022-01-20
91770,1877,129990.0,129990.0,2022-01-21
104952,11,139990.0,139990.0,2022-01-09
104952,11,139990.0,139990.0,2022-01-10
104952,11,139990.0,139990.0,2022-01-11
104952,11,139990.0,139990.0,2022-01-12
104952,11,139990.0,139990.0,2022-01-13
104952,11,139990.0,139990.0,2022-01-14
104952,11,139990.0,139990.0,2022-01-15
104952,11,139990.0,139990.0,2022-01-16
104952,11,139990.0,139990.0,2022-01-17
104952,11,139990.0,139990.0,2022-01-18
104952,11,139990.0,139990.0,2022-01-19
104952,11,139990.0,139990.0,2022-01-20
104952,11,139990.0,139990.0,2022-01-21
104952,87,179990.0,179990.0,2022-01-20
104952,87,179990.0,179990.0,2022-01-21
104952,76,149990.0,149990.0,2022-01-09
104952,76,149990.0,149990.0,2022-01-10
104952,76,149990.0,149990.0,2022-01-11
104952,76,149990.0,149990.0,2022-01-12
104952,76,149990.0,149990.0,2022-01-13
104952,76,149990.0,149990.0,2022-01-14
104952,76,149990.0,149990.0,2022-01-15
104952,76,149990.0,149990.0,2022-01-16
104952,76,149990.0,149990.0,2022-01-17
104952,76,149990.0,149990.0,2022-01-18
104952,76,149990.0,149990.0,2022-01-20
104952,76,149990.0,149990.0,2022-01-21
104952,9,139990.0,139990.0,2022-01-09
104952,9,139990.0,139990.0,2022-01-10
104952,9,139990.0,139990.0,2022-01-11
104952,9,139990.0,139990.0,2022-01-12
104952,9,139990.0,139990.0,2022-01-13
104952,9,139990.0,139990.0,2022-01-14
104952,18,159990.0,159990.0,2022-01-09
104952,18,159990.0,159990.0,2022-01-10
104952,18,159990.0,159990.0,2022-01-11
104952,18,159990.0,159990.0,2022-01-12
104952,18,159990.0,159990.0,2022-01-14
104952,18,159990.0,159990.0,2022-01-15
104952,18,159990.0,159990.0,2022-01-16
104952,18,159990.0,159990.0,2022-01-17
104952,18,159990.0,159990.0,2022-01-18
104952,18,159990.0,159990.0,2022-01-20
104952,18,159990.0,159990.0,2022-01-21
104952,18,239990.0,239990.0,2022-01-09
104952,18,239990.0,239990.0,2022-01-10
104952,18,239990.0,239990.0,2022-01-11
104952,18,239990.0,239990.0,2022-01-12
104952,18,239990.0,239990.0,2022-01-14
104952,18,239990.0,239990.0,2022-01-15
104952,18,239990.0,239990.0,2022-01-16
104952,18,239990.0,239990.0,2022-01-17
104952,18,239990.0,239990.0,2022-01-18
104952,18,239990.0,239990.0,2022-01-20
104952,18,239990.0,239990.0,2022-01-21
104952,76,239990.0,239990.0,2022-01-09
104952,76,239990.0,239990.0,2022-01-10
104952,76,239990.0,239990.0,2022-01-11
104952,76,239990.0,239990.0,2022-01-12
104952,76,239990.0,239990.0,2022-01-13
104952,76,239990.0,239990.0,2022-01-14
104952,76,239990.0,239990.0,2022-01-15
104952,76,239990.0,239990.0,2022-01-16
104952,76,239990.0,239990.0,2022-01-17
104952,76,239990.0,239990.0,2022-01-18
104952,76,239990.0,239990.0,2022-01-20
104952,76,239990.0,239990.0,2022-01-21
104952,11,189990.0,189990.0,2022-01-09
104952,11,189990.0,189990.0,2022-01-10
104952,11,189990.0,189990.0,2022-01-11
104952,11,189990.0,189990.0,2022-01-12
104952,11,189990.0,189990.0,2022-01-13
104952,11,189990.0,189990.0,2022-01-14
104952,11,189990.0,189990.0,2022-01-15
104952,11,189990.0,189990.0,2022-01-16
104952,11,189990.0,189990.0,2022-01-17
104952,11,189990.0,189990.0,2022-01-18
104952,11,189990.0,189990.0,2022-01-20
104952,11,189990.0,189990.0,2022-01-21
57176,788,399990.0,399990.0,2022-01-09
57176,788,399990.0,399990.0,2022-01-10
57176,788,399990.0,399990.0,2022-01-11
57176,788,399990.0,399990.0,2022-01-12
57176,788,399990.0,399990.0,2022-01-13
57176,788,399990.0,399990.0,2022-01-14
57176,788,399990.0,399990.0,2022-01-15
57176,788,399990.0,399990.0,2022-01-16
57176,788,399990.0,399990.0,2022-01-17
57176,788,399990.0,399990.0,2022-01-18
57176,788,399990.0,399990.0,2022-01-19
57176,788,399990.0,399990.0,2022-01-20
57176,788,139990.0,139990.0,2022-01-21
57176,11,399990.0,399990.0,2022-01-12
57176,11,399990.0,399990.0,2022-01-13
57176,11,399990.0,399990.0,2022-01-14
57176,11,399990.0,399990.0,2022-01-15
57176,11,399990.0,399990.0,2022-01-16
57176,11,399990.0,399990.0,2022-01-17
57176,11,399990.0,399990.0,2022-01-18
57176,11,399990.0,399990.0,2022-01-20
57176,11,399990.0,399990.0,2022-01-21
117462,76,259990.0,259990.0,2022-01-09
117462,76,139990.0,139990.0,2022-01-10
117462,76,139990.0,139990.0,2022-01-11
117462,76,139990.0,139990.0,2022-01-12
117462,76,139990.0,139990.0,2022-01-13
117462,76,139990.0,139990.0,2022-01-14
117462,76,139990.0,139990.0,2022-01-15
117462,76,139990.0,139990.0,2022-01-16
117462,76,139990.0,139990.0,2022-01-17
117462,76,139990.0,139990.0,2022-01-18
117462,76,139990.0,139990.0,2022-01-20
117462,76,139990.0,139990.0,2022-01-21
117462,11,139990.0,139990.0,2022-01-09
117462,11,139990.0,139990.0,2022-01-10
117462,11,139990.0,139990.0,2022-01-11
117462,11,139990.0,139990.0,2022-01-12
117462,11,139990.0,139990.0,2022-01-13
117462,11,139990.0,139990.0,2022-01-14
117462,11,139990.0,139990.0,2022-01-15
117462,11,139990.0,139990.0,2022-01-16
117462,11,139990.0,139990.0,2022-01-17
117462,11,139990.0,139990.0,2022-01-18
109533,87,239990.0,239990.0,2022-01-09
109533,87,239990.0,239990.0,2022-01-10
109533,87,239990.0,239990.0,2022-01-11
109533,87,239990.0,239990.0,2022-01-12
109533,87,239990.0,239990.0,2022-01-13
109533,87,239990.0,239990.0,2022-01-14
109533,87,239990.0,239990.0,2022-01-15
109533,87,239990.0,239990.0,2022-01-16
109533,87,239990.0,239990.0,2022-01-17
109533,87,239990.0,239990.0,2022-01-18
109533,87,239990.0,239990.0,2022-01-19
109533,87,239990.0,239990.0,2022-01-20
109533,87,239990.0,239990.0,2022-01-21
109533,76,299990.0,299990.0,2022-01-09
