id,id_tienda,precio,precio_oferta,fecha
121499,43,89990.0,89990.0,2022-01-09
121499,43,89990.0,89990.0,2022-01-10
121499,43,89990.0,89990.0,2022-01-11
121499,43,89990.0,89990.0,2022-01-12
121499,43,89990.0,89990.0,2022-01-13
121499,43,89990.0,89990.0,2022-01-14
121499,43,89990.0,89990.0,2022-01-15
121499,43,89990.0,89990.0,2022-01-16
121499,43,89990.0,89990.0,2022-01-17
121499,43,89990.0,89990.0,2022-01-18
121499,43,69990.0,69990.0,2022-01-19
121499,43,69990.0,69990.0,2022-01-20
121499,43,89990.0,89990.0,2022-01-21
83915,11,139990.0,139990.0,2022-01-16
83915,11,139990.0,139990.0,2022-01-17
83915,11,119990.0,99990.0,2022-01-18
83915,11,119990.0,99990.0,2022-01-19
83915,11,119990.0,99990.0,2022-01-20
83915,11,119990.0,99990.0,2022-01-21
70603,11,129990.0,124990.0,2022-01-09
70603,11,129990.0,124990.0,2022-01-10
70603,11,129990.0,124990.0,2022-01-11
70603,11,129990.0,124990.0,2022-01-12
70603,11,129990.0,124990.0,2022-01-13
70603,11,129990.0,124990.0,2022-01-14
70603,11,159990.0,149990.0,2022-01-15
70603,11,159990.0,149990.0,2022-01-16
70603,11,159990.0,149990.0,2022-01-17
70603,11,129990.0,124990.0,2022-01-18
70603,11,129990.0,124990.0,2022-01-19
70603,11,129990.0,124990.0,2022-01-20
70603,11,129990.0,124990.0,2022-01-21
70603,9,129990.0,124990.0,2022-01-09
70603,9,129990.0,124990.0,2022-01-10
70603,9,129990.0,124990.0,2022-01-11
70603,9,129990.0,124990.0,2022-01-12
70603,9,129990.0,124990.0,2022-01-13
70603,9,124990.0,124990.0,2022-01-14
70603,9,124990.0,124990.0,2022-01-15
70603,9,124990.0,124990.0,2022-01-16
70603,9,124990.0,124990.0,2022-01-18
70603,9,124990.0,124990.0,2022-01-19
70603,9,124990.0,124990.0,2022-01-20
70603,9,129990.0,129990.0,2022-01-21
70603,18,129990.0,129990.0,2022-01-09
70603,18,129990.0,129990.0,2022-01-10
70603,18,129990.0,129990.0,2022-01-11
70603,18,129990.0,129990.0,2022-01-12
70603,18,129990.0,129990.0,2022-01-14
70603,18,129990.0,129990.0,2022-01-15
70603,18,129990.0,129990.0,2022-01-15
70603,18,129990.0,129990.0,2022-01-16
70603,18,129990.0,129990.0,2022-01-17
70603,18,129990.0,129990.0,2022-01-18
70603,18,129990.0,129990.0,2022-01-20
70603,18,129990.0,129990.0,2022-01-21
70603,43,159990.0,159990.0,2022-01-09
70603,43,159990.0,159990.0,2022-01-10
70603,43,159990.0,159990.0,2022-01-11
70603,43,159990.0,159990.0,2022-01-12
70603,43,159990.0,159990.0,2022-01-13
70603,43,129990.0,129990.0,2022-01-14
70603,43,129990.0,129990.0,2022-01-15
70603,43,129990.0,129990.0,2022-01-16
70603,43,129990.0,129990.0,2022-01-17
70603,43,129990.0,129990.0,2022-01-18
70603,43,129990.0,129990.0,2022-01-19
70603,43,129990.0,129990.0,2022-01-20
70603,43,129990.0,129990.0,2022-01-21
70603,30,139990.0,139990.0,2022-01-09
70603,30,139990.0,139990.0,2022-01-10
70603,30,139990.0,139990.0,2022-01-11
70603,30,139990.0,139990.0,2022-01-12
70603,30,139990.0,139990.0,2022-01-13
70603,30,159990.0,159990.0,2022-01-14
70603,30,159990.0,159990.0,2022-01-15
70603,30,159990.0,159990.0,2022-01-16
70603,30,159990.0,159990.0,2022-01-17
70603,30,159990.0,159990.0,2022-01-18
70603,30,159990.0,159990.0,2022-01-19
70603,30,159990.0,159990.0,2022-01-20
70603,30,159990.0,159990.0,2022-01-21
70603,5,169990.0,149990.0,2022-01-09
70603,5,169990.0,149990.0,2022-01-10
70603,5,169990.0,149990.0,2022-01-11
70603,5,169990.0,149990.0,2022-01-12
70603,5,159990.0,159990.0,2022-01-13
70603,5,159990.0,159990.0,2022-01-14
70603,5,159990.0,159990.0,2022-01-15
70603,5,159990.0,159990.0,2022-01-16
70603,5,159990.0,159990.0,2022-01-17
70603,5,159990.0,159990.0,2022-01-18
70603,5,159990.0,159990.0,2022-01-19
70603,5,139990.0,99990.0,2022-01-20
70603,5,139990.0,99990.0,2022-01-21
70603,256,153341.0,148948.0,2022-01-09
70603,256,153341.0,148948.0,2022-01-10
70603,256,153341.0,148948.0,2022-01-11
70603,256,153341.0,148948.0,2022-01-12
70603,256,153341.0,148948.0,2022-01-13
70603,256,153341.0,148948.0,2022-01-14
70603,256,153341.0,148948.0,2022-01-15
70603,256,153341.0,148948.0,2022-01-16
70603,256,153341.0,148948.0,2022-01-17
70603,256,153341.0,148948.0,2022-01-18
70603,256,153341.0,148948.0,2022-01-19
70603,256,153341.0,148948.0,2022-01-20
70603,256,153341.0,148948.0,2022-01-21
70603,195,149990.0,149990.0,2022-01-15
70603,195,149990.0,149990.0,2022-01-16
70603,195,149990.0,149990.0,2022-01-17
70603,87,139990.0,129990.0,2022-01-09
70603,87,139990.0,129990.0,2022-01-10
70603,87,139990.0,129990.0,2022-01-11
70603,87,139990.0,129990.0,2022-01-12
70603,87,139990.0,129990.0,2022-01-13
70603,87,139990.0,129990.0,2022-01-14
70603,87,132990.0,132990.0,2022-01-15
70603,87,132990.0,132990.0,2022-01-16
70603,87,132990.0,132990.0,2022-01-17
70603,87,132990.0,132990.0,2022-01-18
70603,87,132990.0,132990.0,2022-01-19
70603,87,132990.0,132990.0,2022-01-20
70603,87,132990.0,132990.0,2022-01-21
70603,397,168526.0,162730.0,2022-01-09
70603,397,168526.0,162730.0,2022-01-10
70603,397,167335.0,161580.0,2022-01-11
70603,45,172800.0,164160.0,2022-01-09
70603,45,172800.0,164160.0,2022-01-10
70603,45,172800.0,164160.0,2022-01-11
70603,45,172800.0,164160.0,2022-01-12
70603,45,172800.0,164160.0,2022-01-13
70603,45,172800.0,164160.0,2022-01-14
70603,45,172800.0,164160.0,2022-01-15
70603,45,172800.0,164160.0,2022-01-16
70603,45,172800.0,164160.0,2022-01-17
70603,45,172800.0,164160.0,2022-01-18
70603,45,172800.0,164160.0,2022-01-19
70603,45,172800.0,164160.0,2022-01-20
70603,45,172800.0,164160.0,2022-01-21
70603,255,167798.0,162990.0,2022-01-09
70603,255,167798.0,162990.0,2022-01-10
70603,255,165740.0,160990.0,2022-01-11
70603,255,166769.0,161990.0,2022-01-12
70603,255,165740.0,160990.0,2022-01-13
70603,255,165740.0,160990.0,2022-01-14
70603,255,165740.0,160990.0,2022-01-15
70603,255,167798.0,162990.0,2022-01-16
70603,255,167798.0,162990.0,2022-01-17
70603,255,166769.0,161990.0,2022-01-18
70603,255,165740.0,160990.0,2022-01-19
70603,255,165740.0,160990.0,2022-01-20
70603,255,166769.0,161990.0,2022-01-21
70603,256,158589.0,154044.0,2022-01-09
70603,256,159923.0,155340.0,2022-01-10
70603,256,158542.0,153999.0,2022-01-11
70603,256,158542.0,153999.0,2022-01-12
70603,256,158692.0,154144.0,2022-01-13
70603,256,158546.0,154003.0,2022-01-14
70603,256,158521.0,153979.0,2022-01-15
70603,256,158595.0,154050.0,2022-01-16
70603,256,159946.0,155363.0,2022-01-17
70603,256,159946.0,155363.0,2022-01-18
70603,256,158692.0,154144.0,2022-01-19
70603,256,158536.0,153993.0,2022-01-20
70603,256,158706.0,154159.0,2022-01-21
70603,1911,181490.0,168786.0,2022-01-09
70603,1911,181490.0,168786.0,2022-01-10
70603,1911,181490.0,168786.0,2022-01-11
70603,1911,181490.0,168786.0,2022-01-12
70603,1911,181490.0,168786.0,2022-01-13
70603,1911,181490.0,168786.0,2022-01-14
70603,1911,181490.0,168786.0,2022-01-15
70603,1911,181490.0,168786.0,2022-01-16
70603,1911,181490.0,168786.0,2022-01-17
70603,1911,181490.0,168786.0,2022-01-18
70603,1911,181490.0,168786.0,2022-01-19
70603,1911,181490.0,168786.0,2022-01-20
70603,1911,181490.0,168786.0,2022-01-21
70603,11,185990.0,185990.0,2022-01-09
70603,11,185990.0,185990.0,2022-01-10
70603,9,169990.0,169990.0,2022-01-09
70603,9,169990.0,169990.0,2022-01-10
70603,9,169990.0,169990.0,2022-01-11
70603,9,169990.0,169990.0,2022-01-12
70603,9,169990.0,169990.0,2022-01-13
70603,9,139990.0,139990.0,2022-01-14
70603,9,139990.0,139990.0,2022-01-15
70603,9,139990.0,139990.0,2022-01-16
70603,9,139990.0,139990.0,2022-01-18
70603,9,139990.0,139990.0,2022-01-19
70603,9,169990.0,169990.0,2022-01-20
70603,9,129990.0,129990.0,2022-01-21
70603,76,169990.0,169990.0,2022-01-09
70603,76,169990.0,169990.0,2022-01-10
70603,76,169990.0,169990.0,2022-01-11
70603,76,169990.0,169990.0,2022-01-12
70603,76,169990.0,169990.0,2022-01-13
70603,76,139990.0,139990.0,2022-01-14
70603,76,139990.0,139990.0,2022-01-15
70603,76,139990.0,139990.0,2022-01-16
70603,76,139990.0,139990.0,2022-01-17
70603,76,139990.0,139990.0,2022-01-18
70603,76,139990.0,139990.0,2022-01-20
70603,76,129990.0,129990.0,2022-01-21
70603,87,129990.0,129990.0,2022-01-09
70603,87,129990.0,129990.0,2022-01-10
70603,87,129990.0,129990.0,2022-01-11
70603,87,129990.0,129990.0,2022-01-12
70603,87,129990.0,129990.0,2022-01-13
70603,87,129990.0,129990.0,2022-01-14
70603,87,129990.0,129990.0,2022-01-15
70603,87,129990.0,129990.0,2022-01-16
70603,87,129990.0,129990.0,2022-01-17
70603,87,129990.0,129990.0,2022-01-18
70603,87,129990.0,129990.0,2022-01-19
70603,87,129990.0,129990.0,2022-01-20
70603,87,129990.0,129990.0,2022-01-21
70603,3032,196990.0,196990.0,2022-01-18
70603,3032,196990.0,196990.0,2022-01-19
70603,3032,196990.0,196990.0,2022-01-20
70603,3032,196990.0,196990.0,2022-01-21
70603,1283,161000.0,161000.0,2022-01-09
70603,1283,161000.0,161000.0,2022-01-10
70603,1283,161000.0,161000.0,2022-01-11
70603,1283,161000.0,161000.0,2022-01-12
70603,1283,161000.0,161000.0,2022-01-13
70603,1283,161000.0,161000.0,2022-01-14
70603,1283,161000.0,161000.0,2022-01-15
70603,1283,161000.0,161000.0,2022-01-16
70603,1283,161000.0,161000.0,2022-01-17
70603,1283,161000.0,161000.0,2022-01-18
70603,1283,161000.0,161000.0,2022-01-19
70603,1283,161000.0,161000.0,2022-01-20
70603,1283,161000.0,161000.0,2022-01-21
70603,3230,169986.0,165736.0,2022-01-09
70603,3230,169986.0,165736.0,2022-01-10
70603,3230,155750.0,151856.0,2022-01-11
70603,3230,155746.0,151852.0,2022-01-12
70603,3230,155751.0,151857.0,2022-01-13
70603,3230,155744.0,151850.0,2022-01-14
70603,3230,155750.0,151856.0,2022-01-15
70603,3230,157076.0,153149.0,2022-01-16
70603,3230,157076.0,153149.0,2022-01-17
70603,3230,155746.0,151852.0,2022-01-18
70603,3230,155750.0,151856.0,2022-01-19
70603,3230,155742.0,151848.0,2022-01-20
70603,3230,155747.0,151853.0,2022-01-21
61474,11,129990.0,119990.0,2022-01-09
61474,11,129990.0,119990.0,2022-01-10
61474,11,129990.0,119990.0,2022-01-11
61474,11,129990.0,119990.0,2022-01-12
61474,11,129990.0,119990.0,2022-01-13
61474,11,129990.0,109990.0,2022-01-14
61474,11,129990.0,109990.0,2022-01-15
61474,11,129990.0,109990.0,2022-01-16
61474,11,129990.0,109990.0,2022-01-17
