fecha,precio,precio_oferta,id_tienda,id
2021-12-21 04:44:34.486739+00:00,89990,89990,87,90872
2021-12-10 04:47:16.077184+00:00,94990,94990,9,90872
2021-12-11 04:48:44.043371+00:00,94990,94990,9,90872
2021-12-12 04:48:18.952816+00:00,94990,94990,9,90872
2021-12-13 04:48:38.057841+00:00,94990,94990,9,90872
2021-12-14 05:20:12.550876+00:00,94990,94990,9,90872
2021-12-15 04:51:16.697029+00:00,94990,94990,9,90872
2021-12-16 04:50:17.474607+00:00,94990,94990,9,90872
2021-12-17 04:49:07.805721+00:00,94990,94990,9,90872
2021-12-18 04:48:26.839623+00:00,94990,94990,9,90872
2021-12-19 04:49:07.083041+00:00,94990,94990,9,90872
2021-12-20 04:46:34.468359+00:00,94990,94990,9,90872
2021-12-21 04:49:17.064823+00:00,94990,94990,9,90872
2021-12-09 05:22:12.323385+00:00,109990,94990,18,126786
2021-12-10 05:14:38.496378+00:00,109990,94990,18,126786
2021-12-12 05:06:48.764909+00:00,109990,94990,18,126786
2021-12-13 13:06:19.237880+00:00,109990,94990,18,126786
2021-12-14 05:03:07.809816+00:00,109990,94990,18,126786
2021-12-15 04:59:12.639163+00:00,109990,94990,18,126786
2021-12-16 14:30:48.308713+00:00,109990,94990,18,126786
2021-12-17 05:16:28.517861+00:00,109990,94990,18,126786
2021-12-18 05:07:03.765323+00:00,109990,94990,18,126786
2021-12-19 05:21:27.987554+00:00,109990,94990,18,126786
2021-12-20 13:48:34.199046+00:00,109990,94990,18,126786
2021-12-21 04:49:03.526404+00:00,109990,94990,18,126786
2021-12-09 04:49:36.303411+00:00,109990,109990,30,126786
2021-12-10 04:53:50.425022+00:00,109990,109990,30,126786
2021-12-11 04:53:37.816278+00:00,109990,109990,30,126786
2021-12-12 04:53:52.346637+00:00,109990,109990,30,126786
2021-12-13 04:55:05.221026+00:00,109990,109990,30,126786
2021-12-14 04:53:23.901289+00:00,109990,109990,30,126786
2021-12-15 04:50:23.208095+00:00,109990,109990,30,126786
2021-12-16 04:54:02.927217+00:00,109990,109990,30,126786
2021-12-17 04:54:55.838565+00:00,109990,109990,30,126786
2021-12-18 04:55:19.404037+00:00,109990,109990,30,126786
2021-12-19 04:56:44.517529+00:00,109990,109990,30,126786
2021-12-20 04:48:54.407778+00:00,109990,109990,30,126786
2021-12-21 04:54:20.430325+00:00,109990,109990,30,126786
2021-12-10 04:47:22.768485+00:00,119990,119990,9,126786
2021-12-11 04:48:58.432675+00:00,104990,94990,9,126786
2021-12-12 04:48:25.070729+00:00,104990,94990,9,126786
2021-12-13 04:48:41.663660+00:00,104990,94990,9,126786
2021-12-14 05:20:19.325109+00:00,104990,94990,9,126786
2021-12-15 04:51:25.145904+00:00,104990,94990,9,126786
2021-12-16 04:50:19.330063+00:00,104990,94990,9,126786
2021-12-17 04:49:15.690815+00:00,104990,94990,9,126786
2021-12-18 04:48:24.909812+00:00,119990,99990,9,126786
2021-12-19 04:49:02.810647+00:00,119990,99990,9,126786
2021-12-20 04:46:28.470899+00:00,119990,99990,9,126786
2021-12-21 04:49:17.315134+00:00,119990,99990,9,126786
2021-12-09 05:46:18.812192+00:00,109990,109990,11,126786
2021-12-10 05:49:53.102906+00:00,109990,109990,11,126786
2021-12-11 05:48:08.381947+00:00,110990,98990,11,126786
2021-12-12 06:06:22.738556+00:00,109990,109990,11,126786
2021-12-13 05:54:44.906822+00:00,109990,109990,11,126786
2021-12-14 05:45:57.595185+00:00,109990,109990,11,126786
2021-12-15 06:01:02.471522+00:00,104990,94990,11,126786
2021-12-16 15:37:53.341015+00:00,104990,94990,11,126786
2021-12-17 05:51:55.300123+00:00,104990,94990,11,126786
2021-12-18 05:47:04.209953+00:00,104990,94990,11,126786
2021-12-20 05:44:13.848527+00:00,104990,94990,11,126786
2021-12-20 07:56:48.628118+00:00,104990,94990,11,126786
2021-12-21 05:51:20.583934+00:00,104990,94990,11,126786
2021-12-09 04:43:30.420829+00:00,89990,89990,5,126786
2021-12-10 04:43:01.033213+00:00,89990,89990,5,126786
2021-12-11 04:44:28.956402+00:00,89990,89990,5,126786
2021-12-09 05:38:11.398463+00:00,109990,109990,43,126786
2021-12-10 14:01:38.447018+00:00,109990,109990,43,126786
2021-12-11 05:25:28.056434+00:00,109990,109990,43,126786
2021-12-12 05:19:05.271525+00:00,109990,109990,43,126786
2021-12-13 13:31:33.279723+00:00,109990,109990,43,126786
2021-12-14 04:55:43.844158+00:00,109990,109990,43,126786
2021-12-15 05:01:26.344493+00:00,109990,109990,43,126786
2021-12-16 05:15:49.547940+00:00,99990,99990,43,126786
2021-12-17 05:01:03.282518+00:00,99990,99990,43,126786
2021-12-18 05:00:08.341205+00:00,99990,99990,43,126786
2021-12-19 04:53:27.659331+00:00,99990,99990,43,126786
2021-12-20 05:06:23.967702+00:00,99990,99990,43,126786
2021-12-21 05:17:06.329574+00:00,99990,99990,43,126786
2021-12-09 04:55:51.390077+00:00,118990,99990,67,49318
2021-12-10 04:56:23.840880+00:00,118990,99990,67,49318
2021-12-11 05:05:05.280696+00:00,118990,99990,67,49318
2021-12-12 05:03:13.432110+00:00,118990,99990,67,49318
2021-12-13 04:51:13.898230+00:00,118990,99990,67,49318
2021-12-14 04:52:18.313338+00:00,118990,99990,67,49318
2021-12-15 04:51:43.454939+00:00,118990,99990,67,49318
2021-12-16 04:51:50.596669+00:00,118990,99990,67,49318
2021-12-17 04:56:13.133446+00:00,118990,99990,67,49318
2021-12-18 05:04:03.778609+00:00,118990,99990,67,49318
2021-12-19 04:51:08.701475+00:00,118990,99990,67,49318
2021-12-20 04:49:12.729559+00:00,118990,99990,67,49318
2021-12-21 05:23:58.347633+00:00,118990,99990,67,49318
2021-12-09 04:43:15.665936+00:00,109990,109990,87,49318
2021-12-10 04:42:59.744304+00:00,109990,109990,87,49318
2021-12-11 04:43:17.837017+00:00,109990,109990,87,49318
2021-12-12 04:42:50.677287+00:00,109990,109990,87,49318
2021-12-13 04:43:56.562003+00:00,109990,109990,87,49318
2021-12-14 04:44:05.554874+00:00,109990,109990,87,49318
2021-12-15 04:44:56.651171+00:00,109990,109990,87,49318
2021-12-16 04:45:30.711559+00:00,109990,109990,87,49318
2021-12-17 04:44:23.098035+00:00,109990,109990,87,49318
2021-12-18 04:45:00.335521+00:00,109990,109990,87,49318
2021-12-19 04:43:55.399022+00:00,109990,109990,87,49318
2021-12-20 04:45:24.576550+00:00,109990,109990,87,49318
2021-12-21 04:44:39.643678+00:00,109990,109990,87,49318
2021-12-10 04:47:33.473851+00:00,99990,99990,9,49318
