id,id_tienda,precio,precio_oferta,fecha,mes,dia
91608,9,119990.0,119990.0,2022-04-09,04,09
91608,9,119990.0,119990.0,2022-04-11,04,11
91608,9,119990.0,119990.0,2022-04-12,04,12
91608,9,119990.0,119990.0,2022-04-13,04,13
91608,9,119990.0,119990.0,2022-04-14,04,14
91608,9,119990.0,119990.0,2022-04-15,04,15
91608,9,119990.0,119990.0,2022-04-16,04,16
91608,9,119990.0,119990.0,2022-04-17,04,17
91608,9,119990.0,119990.0,2022-04-18,04,18
91608,9,119990.0,119990.0,2022-04-20,04,20
91608,9,99990.0,99990.0,2022-04-21,04,21
91608,9,249990.0,249990.0,2022-04-12,04,12
91608,28,159990.0,159990.0,2022-04-09,04,09
91608,28,159990.0,159990.0,2022-04-10,04,10
91608,28,159990.0,159990.0,2022-04-11,04,11
91608,28,159990.0,159990.0,2022-04-12,04,12
91608,28,159990.0,159990.0,2022-04-13,04,13
91608,28,159990.0,159990.0,2022-04-14,04,14
91608,28,159990.0,159990.0,2022-04-15,04,15
91608,28,159990.0,159990.0,2022-04-16,04,16
91608,28,159990.0,159990.0,2022-04-17,04,17
91608,28,159990.0,159990.0,2022-04-18,04,18
91608,28,159990.0,159990.0,2022-04-19,04,19
91608,28,159990.0,159990.0,2022-04-20,04,20
91608,28,159990.0,159990.0,2022-04-21,04,21
92432,9,99990.0,99990.0,2022-04-09,04,09
92432,9,99990.0,99990.0,2022-04-11,04,11
92432,9,99990.0,99990.0,2022-04-12,04,12
92432,9,99990.0,99990.0,2022-04-13,04,13
92432,9,99990.0,99990.0,2022-04-14,04,14
92432,9,99990.0,99990.0,2022-04-15,04,15
92432,9,99990.0,99990.0,2022-04-16,04,16
92432,9,99990.0,99990.0,2022-04-17,04,17
92432,9,99990.0,99990.0,2022-04-18,04,18
92432,9,99990.0,99990.0,2022-04-20,04,20
92432,9,99990.0,99990.0,2022-04-21,04,21
92432,9,249990.0,249990.0,2022-04-09,04,09
92432,9,249990.0,249990.0,2022-04-11,04,11
92432,9,249990.0,249990.0,2022-04-12,04,12
92432,9,249990.0,249990.0,2022-04-16,04,16
92432,9,249990.0,249990.0,2022-04-17,04,17
92432,9,249990.0,249990.0,2022-04-18,04,18
92432,9,249990.0,249990.0,2022-04-20,04,20
92432,9,249990.0,249990.0,2022-04-21,04,21
119120,9,99990.0,99990.0,2022-04-09,04,09
119120,9,99990.0,99990.0,2022-04-11,04,11
119120,9,99990.0,99990.0,2022-04-12,04,12
119120,9,99990.0,99990.0,2022-04-13,04,13
119120,9,99990.0,99990.0,2022-04-14,04,14
119120,9,99990.0,99990.0,2022-04-15,04,15
119120,9,99990.0,99990.0,2022-04-16,04,16
119120,9,99990.0,99990.0,2022-04-17,04,17
119120,9,99990.0,99990.0,2022-04-18,04,18
119120,9,99990.0,99990.0,2022-04-20,04,20
119120,9,99990.0,99990.0,2022-04-21,04,21
119120,76,99990.0,99990.0,2022-04-21,04,21
92902,9,99990.0,99990.0,2022-04-09,04,09
92902,9,99990.0,99990.0,2022-04-11,04,11
92902,9,99990.0,99990.0,2022-04-12,04,12
92902,9,99990.0,99990.0,2022-04-13,04,13
92902,9,99990.0,99990.0,2022-04-14,04,14
92902,9,99990.0,99990.0,2022-04-15,04,15
92902,9,99990.0,99990.0,2022-04-16,04,16
92902,9,99990.0,99990.0,2022-04-17,04,17
92902,9,99990.0,99990.0,2022-04-18,04,18
92902,9,99990.0,99990.0,2022-04-20,04,20
92902,9,99990.0,99990.0,2022-04-21,04,21
112069,266,246082.0,237990.0,2022-04-09,04,09
112069,266,246082.0,237990.0,2022-04-10,04,10
112069,266,246082.0,237990.0,2022-04-11,04,11
112069,266,247116.0,238990.0,2022-04-12,04,12
112069,266,249184.0,240990.0,2022-04-13,04,13
112069,266,245048.0,236990.0,2022-04-14,04,14
112069,266,245048.0,236990.0,2022-04-15,04,15
112069,266,245048.0,236990.0,2022-04-16,04,16
112069,266,245048.0,236990.0,2022-04-17,04,17
112069,266,245048.0,236990.0,2022-04-18,04,18
112069,266,248150.0,239990.0,2022-04-19,04,19
112069,266,248150.0,239990.0,2022-04-20,04,20
112069,266,249184.0,240990.0,2022-04-21,04,21
112069,397,242880.0,233970.0,2022-04-09,04,09
112069,397,239651.0,230860.0,2022-04-10,04,10
112069,397,241395.0,232540.0,2022-04-11,04,11
112069,397,242091.0,233210.0,2022-04-12,04,12
112069,397,242921.0,234010.0,2022-04-13,04,13
112069,397,241385.0,232530.0,2022-04-14,04,14
112069,397,240181.0,231370.0,2022-04-15,04,15
112069,397,240181.0,231370.0,2022-04-16,04,16
112069,397,240149.0,231340.0,2022-04-17,04,17
112069,397,240149.0,231340.0,2022-04-18,04,18
112069,397,241997.0,233120.0,2022-04-19,04,19
112069,397,243471.0,234540.0,2022-04-20,04,20
112069,397,244364.0,235400.0,2022-04-21,04,21
112069,14,241457.0,234065.0,2022-04-09,04,09
112069,14,241457.0,234065.0,2022-04-10,04,10
112069,14,241457.0,234065.0,2022-04-11,04,11
112069,14,245883.0,238356.0,2022-04-12,04,12
112069,14,247384.0,239811.0,2022-04-13,04,13
112069,14,243781.0,236318.0,2022-04-14,04,14
112069,14,243181.0,235736.0,2022-04-15,04,15
112069,14,243181.0,235736.0,2022-04-16,04,16
112069,14,243181.0,235736.0,2022-04-17,04,17
112069,14,246183.0,238647.0,2022-04-18,04,18
112069,14,246183.0,238647.0,2022-04-19,04,19
112069,14,247084.0,239520.0,2022-04-20,04,20
112069,14,247084.0,239520.0,2022-04-21,04,21
112069,45,251520.0,238944.0,2022-04-09,04,09
112069,45,251520.0,238944.0,2022-04-09,04,09
112069,45,251520.0,238944.0,2022-04-10,04,10
112069,45,251520.0,238944.0,2022-04-10,04,10
112069,45,251520.0,238944.0,2022-04-11,04,11
112069,45,253440.0,240768.0,2022-04-11,04,11
112069,45,253440.0,240768.0,2022-04-12,04,12
112069,45,254720.0,241984.0,2022-04-12,04,12
112069,45,254720.0,241984.0,2022-04-13,04,13
112069,45,250880.0,238336.0,2022-04-13,04,13
112069,45,250880.0,238336.0,2022-04-14,04,14
112069,45,250240.0,237728.0,2022-04-14,04,14
112069,45,250240.0,237728.0,2022-04-15,04,15
112069,45,250240.0,237728.0,2022-04-15,04,15
112069,45,250240.0,237728.0,2022-04-16,04,16
112069,45,250240.0,237728.0,2022-04-16,04,16
112069,45,250240.0,237728.0,2022-04-17,04,17
112069,45,250240.0,237728.0,2022-04-17,04,17
112069,45,250240.0,237728.0,2022-04-18,04,18
112069,45,253440.0,240768.0,2022-04-18,04,18
112069,45,253440.0,240768.0,2022-04-19,04,19
112069,45,254720.0,241984.0,2022-04-19,04,19
112069,45,254720.0,241984.0,2022-04-20,04,20
112069,45,254720.0,241984.0,2022-04-20,04,20
112069,45,254720.0,241984.0,2022-04-21,04,21
112069,45,254080.0,241376.0,2022-04-21,04,21
112069,255,294427.0,285990.0,2022-04-09,04,09
112069,255,299574.0,290990.0,2022-04-10,04,10
112069,255,299574.0,290990.0,2022-04-11,04,11
112069,255,299574.0,290990.0,2022-04-12,04,12
112069,255,301633.0,292990.0,2022-04-13,04,13
112069,255,302662.0,293990.0,2022-04-14,04,14
112069,255,298545.0,289990.0,2022-04-15,04,15
112069,255,298545.0,289990.0,2022-04-16,04,16
112069,255,298545.0,289990.0,2022-04-17,04,17
112069,255,298545.0,289990.0,2022-04-18,04,18
112069,255,298545.0,289990.0,2022-04-19,04,19
112069,255,301633.0,292990.0,2022-04-20,04,20
112069,255,302662.0,293990.0,2022-04-21,04,21
112069,256,236993.0,230202.0,2022-04-09,04,09
112069,256,240935.0,234031.0,2022-04-10,04,10
112069,256,240935.0,234031.0,2022-04-11,04,11
112069,256,240935.0,234031.0,2022-04-12,04,12
112069,256,242832.0,235873.0,2022-04-13,04,13
112069,256,244091.0,237097.0,2022-04-14,04,14
112069,256,240593.0,233699.0,2022-04-15,04,15
112069,256,240016.0,233139.0,2022-04-16,04,16
112069,256,240016.0,233139.0,2022-04-17,04,17
112069,256,240016.0,233139.0,2022-04-18,04,18
112069,256,240016.0,233139.0,2022-04-19,04,19
112069,256,242965.0,236003.0,2022-04-20,04,20
112069,256,243845.0,236858.0,2022-04-21,04,21
112069,183,232214.0,224340.0,2022-04-09,04,09
112069,183,232214.0,224340.0,2022-04-09,04,09
112069,183,238272.0,230192.0,2022-04-10,04,10
112069,183,238272.0,230192.0,2022-04-10,04,10
112069,183,238953.0,230850.0,2022-04-11,04,11
112069,183,238953.0,230850.0,2022-04-11,04,11
112069,183,240692.0,232530.0,2022-04-12,04,12
112069,183,240710.0,232548.0,2022-04-12,04,12
112069,183,240710.0,232548.0,2022-04-13,04,13
112069,183,240710.0,232548.0,2022-04-13,04,13
112069,183,241108.0,232932.0,2022-04-14,04,14
112069,183,241108.0,232932.0,2022-04-14,04,14
112069,183,235617.0,227627.0,2022-04-15,04,15
112069,183,235617.0,227627.0,2022-04-15,04,15
112069,183,239481.0,231360.0,2022-04-16,04,16
112069,183,239481.0,231360.0,2022-04-16,04,16
112069,183,239481.0,231360.0,2022-04-17,04,17
112069,183,239481.0,231360.0,2022-04-17,04,17
112069,183,239450.0,231330.0,2022-04-18,04,18
112069,183,239450.0,231330.0,2022-04-18,04,18
112069,183,237901.0,229834.0,2022-04-19,04,19
112069,183,237901.0,229834.0,2022-04-19,04,19
112069,183,237901.0,229834.0,2022-04-20,04,20
112069,183,237901.0,229834.0,2022-04-20,04,20
112069,183,238866.0,230766.0,2022-04-21,04,21
112069,183,238866.0,230766.0,2022-04-21,04,21
112069,11,129990.0,129990.0,2022-04-09,04,09
112069,11,129990.0,129990.0,2022-04-10,04,10
112069,11,129990.0,129990.0,2022-04-11,04,11
112069,11,129990.0,129990.0,2022-04-12,04,12
112069,11,129990.0,129990.0,2022-04-13,04,13
112069,11,129990.0,129990.0,2022-04-14,04,14
112069,11,129990.0,129990.0,2022-04-15,04,15
112069,11,129990.0,129990.0,2022-04-16,04,16
112069,11,129990.0,129990.0,2022-04-17,04,17
112069,11,129990.0,129990.0,2022-04-18,04,18
112069,11,129990.0,129990.0,2022-04-20,04,20
112069,11,129990.0,129990.0,2022-04-21,04,21
112069,559,232592.0,232592.0,2022-04-09,04,09
112069,559,235470.0,235470.0,2022-04-10,04,10
112069,559,235470.0,235470.0,2022-04-11,04,11
112069,559,234434.0,234434.0,2022-04-12,04,12
112069,559,235658.0,235658.0,2022-04-13,04,13
112069,559,232260.0,232260.0,2022-04-14,04,14
112069,559,231699.0,231699.0,2022-04-15,04,15
112069,559,234578.0,234578.0,2022-04-16,04,16
112069,559,234578.0,234578.0,2022-04-17,04,17
112069,559,234578.0,234578.0,2022-04-18,04,18
112069,559,234564.0,234564.0,2022-04-19,04,19
112069,559,235419.0,235419.0,2022-04-20,04,20
112069,559,235557.0,235557.0,2022-04-21,04,21
112069,87,129990.0,129990.0,2022-04-09,04,09
112069,87,129990.0,129990.0,2022-04-10,04,10
112069,87,129990.0,129990.0,2022-04-11,04,11
112069,87,129990.0,129990.0,2022-04-12,04,12
112069,87,129990.0,129990.0,2022-04-13,04,13
112069,87,129990.0,129990.0,2022-04-14,04,14
112069,87,129990.0,129990.0,2022-04-15,04,15
112069,87,129990.0,129990.0,2022-04-16,04,16
112069,87,129990.0,129990.0,2022-04-17,04,17
112069,87,129990.0,129990.0,2022-04-18,04,18
112069,87,129990.0,129990.0,2022-04-19,04,19
112069,87,99990.0,99990.0,2022-04-20,04,20
112069,87,99990.0,99990.0,2022-04-21,04,21
112069,11,320990.0,320990.0,2022-04-09,04,09
112069,11,320990.0,320990.0,2022-04-10,04,10
112069,11,320990.0,320990.0,2022-04-11,04,11
112069,11,320990.0,320990.0,2022-04-12,04,12
112069,11,329990.0,329990.0,2022-04-13,04,13
112069,11,329990.0,329990.0,2022-04-14,04,14
112069,11,329990.0,329990.0,2022-04-15,04,15
112069,11,329990.0,329990.0,2022-04-16,04,16
112069,11,329990.0,329990.0,2022-04-17,04,17
112069,11,329990.0,329990.0,2022-04-18,04,18
112069,11,329990.0,329990.0,2022-04-20,04,20
112069,11,329990.0,329990.0,2022-04-21,04,21
112069,1217,231690.0,231690.0,2022-04-09,04,09
112069,1217,233390.0,233390.0,2022-04-10,04,10
112069,1217,233390.0,233390.0,2022-04-11,04,11
112069,1217,233390.0,233390.0,2022-04-12,04,12
112069,1217,234790.0,234790.0,2022-04-13,04,13
112069,1217,231390.0,231390.0,2022-04-14,04,14
112069,1217,231390.0,231390.0,2022-04-15,04,15
112069,1217,231390.0,231390.0,2022-04-16,04,16
112069,1217,231390.0,231390.0,2022-04-17,04,17
112069,1217,237490.0,237490.0,2022-04-18,04,18
112069,1217,237490.0,237490.0,2022-04-19,04,19
112069,1217,241490.0,241490.0,2022-04-20,04,20
112069,1217,241490.0,241490.0,2022-04-21,04,21
112069,1712,235594.0,230882.0,2022-04-09,04,09
112069,1712,237304.0,232558.0,2022-04-10,04,10
112069,1712,237304.0,232558.0,2022-04-11,04,11
112069,1712,237304.0,232558.0,2022-04-12,04,12
112069,1712,238846.0,234069.0,2022-04-13,04,13
112069,1712,232283.0,227637.0,2022-04-14,04,14
112069,1712,239634.0,234841.0,2022-04-15,04,15
112069,1712,234535.0,229844.0,2022-04-16,04,16
112069,1712,237688.0,232934.0,2022-04-17,04,17
112069,1712,234535.0,229844.0,2022-04-18,04,18
112069,1712,234535.0,229844.0,2022-04-19,04,19
