id,id_tienda,precio,precio_oferta,fecha,mes,dia
118017,18,189990.0,179990.0,2022-02-09,02,09
118017,18,159990.0,149990.0,2022-02-10,02,10
118017,18,159990.0,129990.0,2022-02-11,02,11
118017,18,159990.0,129990.0,2022-02-12,02,12
118017,18,159990.0,129990.0,2022-02-13,02,13
118017,18,159990.0,129990.0,2022-02-14,02,14
118017,18,129990.0,99990.0,2022-02-15,02,15
118017,18,129990.0,99990.0,2022-02-16,02,16
118017,18,129990.0,99990.0,2022-02-17,02,17
118017,18,129990.0,99990.0,2022-02-18,02,18
109341,18,129990.0,129990.0,2022-02-18,02,18
109341,45,193280.0,183616.0,2022-02-09,02,09
109341,45,192640.0,183008.0,2022-02-10,02,10
109341,45,192000.0,182400.0,2022-02-11,02,11
109341,45,188160.0,178752.0,2022-02-12,02,12
109341,45,188160.0,178752.0,2022-02-13,02,13
109341,45,188160.0,178752.0,2022-02-14,02,14
109341,45,188160.0,178752.0,2022-02-15,02,15
109341,45,190080.0,180576.0,2022-02-16,02,16
109341,45,188160.0,178752.0,2022-02-17,02,17
109341,45,202880.0,192736.0,2022-02-18,02,18
109341,76,199990.0,199990.0,2022-02-09,02,09
109341,76,199990.0,199990.0,2022-02-10,02,10
109341,76,199990.0,199990.0,2022-02-13,02,13
109341,76,199990.0,199990.0,2022-02-14,02,14
109341,76,199990.0,199990.0,2022-02-15,02,15
109341,76,199990.0,199990.0,2022-02-16,02,16
109341,76,199990.0,199990.0,2022-02-17,02,17
109341,76,199990.0,199990.0,2022-02-18,02,18
109341,34,247340.0,232500.0,2022-02-17,02,17
109341,34,245638.0,230900.0,2022-02-18,02,18
109341,2042,239400.0,239400.0,2022-02-09,02,09
109341,2042,239400.0,239400.0,2022-02-10,02,10
109341,2042,239400.0,239400.0,2022-02-11,02,11
109341,2042,239400.0,239400.0,2022-02-12,02,12
109341,2042,239400.0,239400.0,2022-02-13,02,13
109341,2042,239400.0,239400.0,2022-02-14,02,14
109341,2042,239400.0,239400.0,2022-02-15,02,15
109341,2042,239400.0,239400.0,2022-02-16,02,16
109341,2042,239400.0,239400.0,2022-02-17,02,17
109341,2042,239400.0,239400.0,2022-02-18,02,18
109341,292,259990.0,249590.0,2022-02-09,02,09
109341,292,259990.0,249590.0,2022-02-10,02,10
109341,292,259990.0,249590.0,2022-02-11,02,11
109341,292,259990.0,249590.0,2022-02-12,02,12
109341,292,259990.0,249590.0,2022-02-13,02,13
109341,292,259990.0,249590.0,2022-02-14,02,14
109341,292,259990.0,249590.0,2022-02-15,02,15
109341,292,259990.0,249590.0,2022-02-16,02,16
109341,292,259990.0,249590.0,2022-02-17,02,17
109341,292,259990.0,249590.0,2022-02-18,02,18
109341,397,175651.0,169610.0,2022-02-09,02,09
109341,397,176376.0,170310.0,2022-02-10,02,10
109341,397,176376.0,170310.0,2022-02-11,02,11
109341,397,172606.0,166670.0,2022-02-12,02,12
109341,397,171581.0,165680.0,2022-02-13,02,13
109341,397,171788.0,165880.0,2022-02-14,02,14
109341,397,171726.0,165820.0,2022-02-15,02,15
109341,397,171726.0,165820.0,2022-02-16,02,16
109341,397,170628.0,164760.0,2022-02-18,02,18
109341,266,180939.66,174990.0,2022-02-09,02,09
109341,266,180939.66,174990.0,2022-02-10,02,10
109341,266,179905.66,173990.0,2022-02-11,02,11
109341,266,175769.66,169990.0,2022-02-12,02,12
109341,266,175769.66,169990.0,2022-02-13,02,13
109341,266,175769.66,169990.0,2022-02-14,02,14
109341,266,176803.66,170990.0,2022-02-15,02,15
109341,266,177837.66,171990.0,2022-02-16,02,16
109341,266,175769.66,169990.0,2022-02-17,02,17
109341,266,174735.66,168990.0,2022-02-18,02,18
109341,86,198480.0,191770.0,2022-02-09,02,09
109341,86,197760.0,191070.0,2022-02-10,02,10
109341,86,177290.0,171290.0,2022-02-11,02,11
109341,86,177290.0,171290.0,2022-02-12,02,12
109341,86,177290.0,171290.0,2022-02-13,02,13
109341,86,177290.0,171290.0,2022-02-14,02,14
109341,86,249530.0,241090.0,2022-02-15,02,15
109341,86,193690.0,187140.0,2022-02-16,02,16
109341,86,192730.0,186210.0,2022-02-17,02,17
109341,86,263870.0,254950.0,2022-02-18,02,18
109341,14,182007.0,176436.0,2022-02-09,02,09
109341,14,181359.0,175807.0,2022-02-10,02,10
109341,14,180710.0,175178.0,2022-02-11,02,11
109341,14,177036.0,171616.0,2022-02-12,02,12
109341,14,177036.0,171616.0,2022-02-13,02,13
109341,14,177468.0,172035.0,2022-02-15,02,15
109341,14,178765.0,173292.0,2022-02-16,02,16
109341,14,177036.0,171616.0,2022-02-17,02,17
109341,14,176171.0,170778.0,2022-02-18,02,18
109341,1217,172890.0,172890.0,2022-02-09,02,09
109341,1217,172890.0,172890.0,2022-02-10,02,10
109341,1217,172190.0,172190.0,2022-02-11,02,11
109341,1217,206590.0,206590.0,2022-02-12,02,12
109341,1217,207090.0,207090.0,2022-02-13,02,13
109341,1217,207090.0,207090.0,2022-02-14,02,14
109341,1217,207090.0,207090.0,2022-02-15,02,15
109341,1217,175990.0,175990.0,2022-02-16,02,16
109341,1217,175990.0,175990.0,2022-02-17,02,17
109341,1217,175090.0,175090.0,2022-02-18,02,18
109341,559,241627.0,241627.0,2022-02-12,02,12
109341,559,244631.0,244631.0,2022-02-14,02,14
109341,559,181559.0,181559.0,2022-02-15,02,15
109341,559,182910.0,182910.0,2022-02-16,02,16
109341,559,181092.0,181092.0,2022-02-17,02,17
109341,559,180052.0,180052.0,2022-02-18,02,18
109341,2967,298635.0,286690.0,2022-02-09,02,09
109341,2967,298635.0,286690.0,2022-02-10,02,10
109341,2967,298635.0,286690.0,2022-02-11,02,11
109341,2967,298635.0,286690.0,2022-02-12,02,12
109341,2967,298635.0,286690.0,2022-02-13,02,13
109341,2967,298635.0,286690.0,2022-02-14,02,14
109341,2967,298635.0,286690.0,2022-02-15,02,15
109341,2967,298635.0,286690.0,2022-02-16,02,16
109341,2967,298635.0,286690.0,2022-02-17,02,17
109341,2967,298635.0,286690.0,2022-02-18,02,18
109341,1283,278900.0,278900.0,2022-02-09,02,09
109341,1283,278900.0,278900.0,2022-02-10,02,10
109341,1283,278900.0,278900.0,2022-02-11,02,11
109341,1283,278900.0,278900.0,2022-02-12,02,12
109341,1283,278900.0,278900.0,2022-02-13,02,13
109341,1283,278900.0,278900.0,2022-02-14,02,14
109341,1283,278900.0,278900.0,2022-02-15,02,15
109341,1283,278900.0,278900.0,2022-02-16,02,16
109341,1283,278900.0,278900.0,2022-02-17,02,17
109341,1283,278900.0,278900.0,2022-02-18,02,18
109341,255,258394.0,250990.0,2022-02-09,02,09
109341,255,258394.0,250990.0,2022-02-10,02,10
109341,255,258394.0,250990.0,2022-02-11,02,11
109341,255,258394.0,250990.0,2022-02-12,02,12
109341,255,258394.0,250990.0,2022-02-13,02,13
109341,255,258394.0,250990.0,2022-02-14,02,14
109341,255,258394.0,250990.0,2022-02-15,02,15
109341,255,258394.0,250990.0,2022-02-16,02,16
109341,255,258394.0,250990.0,2022-02-17,02,17
109341,255,258394.0,250990.0,2022-02-18,02,18
109341,256,171610.0,166693.0,2022-02-09,02,09
109341,256,171610.0,166693.0,2022-02-10,02,10
109341,256,171610.0,166693.0,2022-02-11,02,11
109341,256,171610.0,166693.0,2022-02-12,02,12
109341,256,171610.0,166693.0,2022-02-13,02,13
109341,256,171610.0,166693.0,2022-02-14,02,14
109341,256,171610.0,166693.0,2022-02-15,02,15
109341,256,171610.0,166693.0,2022-02-16,02,16
109341,256,171610.0,166693.0,2022-02-17,02,17
109341,256,171610.0,166693.0,2022-02-18,02,18
109341,1745,283490.0,269990.0,2022-02-09,02,09
109341,1745,283490.0,269990.0,2022-02-10,02,10
109341,1745,283490.0,269990.0,2022-02-11,02,11
109341,1745,283490.0,269990.0,2022-02-12,02,12
109341,1745,174195.0,165900.0,2022-02-13,02,13
109341,1745,174195.0,165900.0,2022-02-14,02,14
109341,1745,174195.0,165900.0,2022-02-15,02,15
109341,1745,174195.0,165900.0,2022-02-16,02,16
109341,1745,174195.0,165900.0,2022-02-17,02,17
109341,1745,174195.0,165900.0,2022-02-18,02,18
109341,2042,269990.0,269990.0,2022-02-09,02,09
109341,2042,269990.0,269990.0,2022-02-10,02,10
109341,2042,269990.0,269990.0,2022-02-11,02,11
109341,2042,269990.0,269990.0,2022-02-12,02,12
109341,2042,269990.0,269990.0,2022-02-13,02,13
109341,2042,269990.0,269990.0,2022-02-14,02,14
109341,2042,269990.0,269990.0,2022-02-15,02,15
109341,2042,269990.0,269990.0,2022-02-16,02,16
109341,2042,269990.0,269990.0,2022-02-17,02,17
109341,2042,269990.0,269990.0,2022-02-18,02,18
109341,11,239990.0,239990.0,2022-02-15,02,15
109341,11,239990.0,239990.0,2022-02-16,02,16
109341,11,239990.0,239990.0,2022-02-17,02,17
109341,11,239990.0,239990.0,2022-02-18,02,18
109341,11,239990.0,239990.0,2022-02-18,02,18
109341,11,239990.0,239990.0,2022-02-18,02,18
109341,3263,286051.0,277470.0,2022-02-09,02,09
109341,3263,183691.0,178181.0,2022-02-10,02,10
109341,3263,183691.0,178181.0,2022-02-11,02,11
109341,3263,183691.0,178181.0,2022-02-12,02,12
109341,3263,183691.0,178181.0,2022-02-13,02,13
109341,3263,183691.0,178181.0,2022-02-14,02,14
109341,3263,183691.0,178181.0,2022-02-15,02,15
109341,3263,183691.0,178181.0,2022-02-16,02,16
109341,3263,183691.0,178181.0,2022-02-17,02,17
109341,3263,183691.0,178181.0,2022-02-18,02,18
109341,267,270937.0,270937.0,2022-02-09,02,09
109341,267,270937.0,270937.0,2022-02-10,02,10
109341,267,270937.0,270937.0,2022-02-11,02,11
109341,267,270937.0,270937.0,2022-02-12,02,12
109341,267,270937.0,270937.0,2022-02-13,02,13
109341,267,270937.0,270937.0,2022-02-14,02,14
109341,267,270937.0,270937.0,2022-02-15,02,15
109341,267,168663.0,168663.0,2022-02-16,02,16
109341,267,168663.0,168663.0,2022-02-17,02,17
109341,267,168663.0,168663.0,2022-02-18,02,18
109341,1712,173804.0,170328.0,2022-02-09,02,09
109341,1712,173804.0,170328.0,2022-02-10,02,10
109341,1712,170721.0,167307.0,2022-02-11,02,11
109341,1712,169086.0,165704.0,2022-02-12,02,12
109341,1712,170036.0,166635.0,2022-02-13,02,13
109341,1712,169221.0,165837.0,2022-02-14,02,14
109341,1712,169221.0,165837.0,2022-02-15,02,15
109341,1712,170310.0,166904.0,2022-02-16,02,16
109341,1712,168146.0,164783.0,2022-02-17,02,17
109341,1712,168146.0,164783.0,2022-02-18,02,18
109341,1745,175245.0,166900.0,2022-02-13,02,13
109341,1745,175245.0,166900.0,2022-02-14,02,14
109341,1745,175245.0,166900.0,2022-02-15,02,15
109341,1745,175245.0,166900.0,2022-02-16,02,16
109341,1745,175245.0,166900.0,2022-02-17,02,17
109341,1745,175245.0,166900.0,2022-02-18,02,18
91770,1877,129990.0,129990.0,2022-02-09,02,09
91770,1877,129990.0,129990.0,2022-02-10,02,10
91770,1877,129990.0,129990.0,2022-02-11,02,11
91770,1877,129990.0,129990.0,2022-02-12,02,12
91770,1877,129990.0,129990.0,2022-02-13,02,13
91770,1877,129990.0,129990.0,2022-02-14,02,14
91770,1877,129990.0,129990.0,2022-02-15,02,15
91770,1877,129990.0,129990.0,2022-02-16,02,16
91770,1877,129990.0,129990.0,2022-02-17,02,17
91770,1877,129990.0,129990.0,2022-02-18,02,18
91770,11,239990.0,239990.0,2022-02-09,02,09
91770,11,239990.0,239990.0,2022-02-10,02,10
91770,11,239990.0,239990.0,2022-02-12,02,12
91770,11,239990.0,239990.0,2022-02-13,02,13
91770,11,239990.0,239990.0,2022-02-14,02,14
