id,id_tienda,precio,precio_oferta,fecha
84815,5,39990.0,39990.0,2022-01-09
84815,5,39990.0,39990.0,2022-01-10
84815,5,39990.0,39990.0,2022-01-11
84815,5,39990.0,39990.0,2022-01-12
84815,5,39990.0,39990.0,2022-01-13
84815,5,39990.0,39990.0,2022-01-14
84815,5,39990.0,39990.0,2022-01-15
84815,5,39990.0,39990.0,2022-01-16
84815,5,39990.0,39990.0,2022-01-17
84815,5,39990.0,39990.0,2022-01-18
84815,5,39990.0,39990.0,2022-01-19
84815,5,39990.0,39990.0,2022-01-20
84815,76,44990.0,44990.0,2022-01-09
84815,76,44990.0,44990.0,2022-01-10
84815,76,44990.0,44990.0,2022-01-11
84815,76,44990.0,44990.0,2022-01-12
84815,76,44990.0,44990.0,2022-01-13
84815,76,44990.0,44990.0,2022-01-14
84815,76,44990.0,44990.0,2022-01-15
84815,76,44990.0,44990.0,2022-01-16
84815,76,44990.0,44990.0,2022-01-17
84815,76,44990.0,44990.0,2022-01-18
84815,76,44990.0,44990.0,2022-01-20
84815,76,44990.0,44990.0,2022-01-21
84815,11,38500.0,38500.0,2022-01-09
84815,11,38500.0,38500.0,2022-01-10
84815,11,38500.0,38500.0,2022-01-11
84815,11,38500.0,38500.0,2022-01-12
84815,11,38500.0,38500.0,2022-01-13
84815,11,38500.0,38500.0,2022-01-14
84815,11,38500.0,38500.0,2022-01-15
84815,11,38500.0,38500.0,2022-01-16
84815,11,38500.0,38500.0,2022-01-17
84815,11,38500.0,38500.0,2022-01-18
84815,11,38500.0,38500.0,2022-01-20
84815,11,38500.0,38500.0,2022-01-21
67668,86,50700.0,48990.0,2022-01-09
67668,86,50700.0,48990.0,2022-01-10
67668,86,50700.0,48990.0,2022-01-11
67668,86,50700.0,48990.0,2022-01-12
67668,86,50700.0,48990.0,2022-01-13
67668,86,50700.0,48990.0,2022-01-14
67668,86,50700.0,48990.0,2022-01-15
67668,86,50700.0,48990.0,2022-01-16
67668,86,50700.0,48990.0,2022-01-17
67668,86,50700.0,48990.0,2022-01-18
67668,86,50700.0,48990.0,2022-01-19
67668,86,50700.0,48990.0,2022-01-20
67668,86,50700.0,48990.0,2022-01-21
67668,12,63190.0,59990.0,2022-01-09
67668,12,63190.0,59990.0,2022-01-10
67668,12,63190.0,59990.0,2022-01-11
67668,12,63190.0,59990.0,2022-01-12
67668,12,63190.0,59990.0,2022-01-13
67668,12,63190.0,59990.0,2022-01-14
67668,12,63190.0,59990.0,2022-01-15
67668,12,63190.0,59990.0,2022-01-16
67668,12,63190.0,59990.0,2022-01-17
67668,12,63190.0,59990.0,2022-01-18
67668,12,63190.0,61290.0,2022-01-19
67668,12,78990.0,74990.0,2022-01-20
67668,12,78990.0,74990.0,2022-01-21
67668,27,219990.0,219990.0,2022-01-09
67668,27,219990.0,219990.0,2022-01-10
67668,27,219990.0,219990.0,2022-01-11
67668,27,219990.0,219990.0,2022-01-12
67668,27,219990.0,219990.0,2022-01-13
67668,27,219990.0,219990.0,2022-01-14
67668,27,219990.0,219990.0,2022-01-15
67668,27,219990.0,219990.0,2022-01-16
67668,27,219990.0,219990.0,2022-01-17
67668,27,219990.0,219990.0,2022-01-18
67668,27,74990.0,74990.0,2022-01-19
67668,27,74990.0,74990.0,2022-01-20
67668,27,74990.0,74990.0,2022-01-21
67668,30,54990.0,54990.0,2022-01-09
67668,30,54990.0,54990.0,2022-01-10
