id,id_tienda,precio,precio_oferta,fecha,mes,dia
84312,12,78990.0,74990.0,2022-02-09,02,09
84312,12,78990.0,74990.0,2022-02-10,02,10
84312,12,78990.0,74990.0,2022-02-11,02,11
84312,12,78990.0,74990.0,2022-02-12,02,12
84312,12,78990.0,74990.0,2022-02-13,02,13
84312,12,68390.0,64990.0,2022-02-14,02,14
84312,12,68390.0,64990.0,2022-02-15,02,15
84312,12,68390.0,64990.0,2022-02-16,02,16
84312,12,68390.0,64990.0,2022-02-17,02,17
84312,12,68390.0,64990.0,2022-02-18,02,18
84312,31,63990.0,63990.0,2022-02-09,02,09
84312,31,63990.0,63990.0,2022-02-10,02,10
84312,31,63990.0,63990.0,2022-02-11,02,11
84312,31,63990.0,63990.0,2022-02-12,02,12
84312,31,63990.0,63990.0,2022-02-13,02,13
84312,31,63990.0,63990.0,2022-02-14,02,14
84312,31,63990.0,63990.0,2022-02-15,02,15
84312,31,63990.0,63990.0,2022-02-16,02,16
84312,31,63990.0,63990.0,2022-02-17,02,17
84312,31,63990.0,63990.0,2022-02-18,02,18
84312,1712,65390.0,64082.0,2022-02-16,02,16
84312,1712,64560.0,63269.0,2022-02-17,02,17
84312,1712,64356.0,63069.0,2022-02-18,02,18
84312,76,74990.0,74990.0,2022-02-17,02,17
84312,76,74990.0,74990.0,2022-02-18,02,18
84312,76,42990.0,42990.0,2022-02-17,02,17
84312,76,42990.0,42990.0,2022-02-18,02,18
84312,86,67750.0,65460.0,2022-02-18,02,18
19347,4,52990.0,52990.0,2022-02-09,02,09
19347,4,52990.0,52990.0,2022-02-10,02,10
19347,4,52990.0,52990.0,2022-02-11,02,11
19347,4,52990.0,52990.0,2022-02-12,02,12
19347,4,52990.0,52990.0,2022-02-13,02,13
19347,4,52990.0,52990.0,2022-02-14,02,14
19347,4,52990.0,52990.0,2022-02-15,02,15
19347,4,52990.0,52990.0,2022-02-16,02,16
19347,4,52990.0,52990.0,2022-02-17,02,17
19347,4,52990.0,52990.0,2022-02-18,02,18
19347,43,49990.0,49990.0,2022-02-09,02,09
19347,43,49990.0,49990.0,2022-02-10,02,10
19347,43,49990.0,49990.0,2022-02-11,02,11
19347,43,49990.0,49990.0,2022-02-13,02,13
19347,43,49990.0,49990.0,2022-02-14,02,14
19347,43,49990.0,49990.0,2022-02-15,02,15
19347,43,49990.0,49990.0,2022-02-16,02,16
19347,43,49990.0,49990.0,2022-02-17,02,17
19347,12,57890.0,54990.0,2022-02-09,02,09
19347,12,57890.0,54990.0,2022-02-10,02,10
19347,12,57890.0,54990.0,2022-02-11,02,11
19347,12,57890.0,54990.0,2022-02-12,02,12
19347,12,57890.0,54990.0,2022-02-13,02,13
19347,12,57890.0,54990.0,2022-02-14,02,14
19347,12,57890.0,54990.0,2022-02-15,02,15
19347,12,57890.0,54990.0,2022-02-16,02,16
19347,12,57890.0,54990.0,2022-02-17,02,17
19347,12,57890.0,54990.0,2022-02-18,02,18
19347,11,44990.0,44990.0,2022-02-12,02,12
19347,11,44990.0,44990.0,2022-02-13,02,13
19347,11,44990.0,44990.0,2022-02-14,02,14
19347,11,44990.0,44990.0,2022-02-15,02,15
19347,11,44990.0,44990.0,2022-02-16,02,16
19347,11,44990.0,44990.0,2022-02-17,02,17
19347,11,44990.0,44990.0,2022-02-18,02,18
19347,11,44990.0,44990.0,2022-02-18,02,18
19347,11,44990.0,44990.0,2022-02-18,02,18
19347,18,49990.0,49990.0,2022-02-09,02,09
19347,18,49990.0,49990.0,2022-02-10,02,10
19347,18,49990.0,49990.0,2022-02-10,02,10
19347,18,49990.0,49990.0,2022-02-11,02,11
19347,18,49990.0,49990.0,2022-02-12,02,12
19347,18,49990.0,49990.0,2022-02-13,02,13
19347,18,49990.0,49990.0,2022-02-14,02,14
19347,18,49990.0,49990.0,2022-02-15,02,15
19347,18,49990.0,49990.0,2022-02-16,02,16
19347,18,49990.0,49990.0,2022-02-17,02,17
19347,18,49990.0,49990.0,2022-02-18,02,18
19347,5,44990.0,44990.0,2022-02-09,02,09
19347,5,44990.0,44990.0,2022-02-10,02,10
19347,5,44990.0,44990.0,2022-02-11,02,11
19347,5,44990.0,44990.0,2022-02-12,02,12
19347,5,44990.0,44990.0,2022-02-13,02,13
19347,5,44990.0,44990.0,2022-02-14,02,14
19347,5,44990.0,44990.0,2022-02-15,02,15
19347,30,49990.0,49990.0,2022-02-09,02,09
19347,30,49990.0,49990.0,2022-02-10,02,10
19347,30,49990.0,49990.0,2022-02-10,02,10
19347,30,49990.0,49990.0,2022-02-11,02,11
19347,30,49990.0,49990.0,2022-02-12,02,12
19347,30,49990.0,49990.0,2022-02-13,02,13
19347,30,49990.0,49990.0,2022-02-14,02,14
19347,30,44990.0,44990.0,2022-02-15,02,15
19347,30,44990.0,44990.0,2022-02-16,02,16
19347,30,44990.0,44990.0,2022-02-17,02,17
19347,30,44990.0,44990.0,2022-02-18,02,18
19347,9,49990.0,49990.0,2022-02-10,02,10
19347,9,49990.0,49990.0,2022-02-12,02,12
19347,9,49990.0,49990.0,2022-02-13,02,13
19347,9,49990.0,49990.0,2022-02-14,02,14
19347,9,49990.0,49990.0,2022-02-15,02,15
19347,9,49990.0,49990.0,2022-02-16,02,16
19347,9,49990.0,49990.0,2022-02-17,02,17
19347,9,49990.0,49990.0,2022-02-18,02,18
19347,87,52990.0,52990.0,2022-02-09,02,09
19347,87,52990.0,52990.0,2022-02-10,02,10
