id,id_tienda,precio,precio_oferta,fecha,mes,dia
42616,67,62990.0,62990.0,2022-02-09,02,09
42616,67,62990.0,62990.0,2022-02-10,02,10
42616,67,62990.0,62990.0,2022-02-11,02,11
42616,67,62990.0,62990.0,2022-02-12,02,12
42616,67,62990.0,62990.0,2022-02-13,02,13
42616,67,62990.0,62990.0,2022-02-14,02,14
42616,67,62990.0,39990.0,2022-02-15,02,15
42616,67,62990.0,39990.0,2022-02-16,02,16
42616,67,62990.0,39990.0,2022-02-17,02,17
42616,67,62990.0,39990.0,2022-02-18,02,18
42616,9,62990.0,62990.0,2022-02-10,02,10
42616,9,62990.0,62990.0,2022-02-12,02,12
42616,9,62990.0,62990.0,2022-02-13,02,13
42616,9,62990.0,62990.0,2022-02-14,02,14
42616,9,62990.0,62990.0,2022-02-15,02,15
42616,9,39990.0,39990.0,2022-02-16,02,16
42616,9,39990.0,39990.0,2022-02-17,02,17
42616,9,39990.0,39990.0,2022-02-18,02,18
42617,67,79990.0,79990.0,2022-02-09,02,09
42617,67,79990.0,79990.0,2022-02-10,02,10
42617,67,79990.0,79990.0,2022-02-11,02,11
42617,67,79990.0,79990.0,2022-02-12,02,12
42617,67,79990.0,79990.0,2022-02-13,02,13
42617,67,79990.0,79990.0,2022-02-14,02,14
42617,67,79990.0,79990.0,2022-02-15,02,15
42617,67,79990.0,79990.0,2022-02-16,02,16
42617,67,79990.0,79990.0,2022-02-17,02,17
42617,67,79990.0,79990.0,2022-02-18,02,18
42617,76,79990.0,79990.0,2022-02-09,02,09
42617,76,79990.0,79990.0,2022-02-10,02,10
42617,76,79990.0,79990.0,2022-02-13,02,13
42617,76,79990.0,79990.0,2022-02-14,02,14
42617,76,79990.0,79990.0,2022-02-15,02,15
42617,76,79990.0,79990.0,2022-02-16,02,16
42617,76,79990.0,79990.0,2022-02-17,02,17
42617,76,79990.0,79990.0,2022-02-18,02,18
42617,76,79990.0,79990.0,2022-02-18,02,18
42617,9,79990.0,79990.0,2022-02-10,02,10
42617,9,79990.0,79990.0,2022-02-12,02,12
42617,9,79990.0,79990.0,2022-02-13,02,13
42617,9,79990.0,79990.0,2022-02-14,02,14
42617,9,79990.0,79990.0,2022-02-15,02,15
42617,9,79990.0,79990.0,2022-02-16,02,16
42617,9,79990.0,79990.0,2022-02-17,02,17
42617,9,79990.0,79990.0,2022-02-18,02,18
