id,id_tienda,precio,precio_oferta,fecha,mes,dia
42616,67,62990.0,62990.0,2022-04-09,04,09
42616,67,62990.0,62990.0,2022-04-10,04,10
42616,67,62990.0,62990.0,2022-04-11,04,11
42616,67,62990.0,62990.0,2022-04-12,04,12
42616,67,62990.0,62990.0,2022-04-13,04,13
42616,67,62990.0,62990.0,2022-04-14,04,14
42616,67,62990.0,62990.0,2022-04-15,04,15
42616,67,62990.0,62990.0,2022-04-16,04,16
42616,67,62990.0,62990.0,2022-04-17,04,17
42616,67,62990.0,62990.0,2022-04-18,04,18
42616,67,62990.0,62990.0,2022-04-19,04,19
42616,67,62990.0,39990.0,2022-04-20,04,20
42616,67,62990.0,39990.0,2022-04-21,04,21
42616,76,62990.0,62990.0,2022-04-21,04,21
42616,9,62990.0,62990.0,2022-04-09,04,09
42616,9,62990.0,62990.0,2022-04-11,04,11
42616,9,62990.0,62990.0,2022-04-12,04,12
42616,9,62990.0,62990.0,2022-04-13,04,13
42616,9,62990.0,62990.0,2022-04-14,04,14
42616,9,62990.0,62990.0,2022-04-15,04,15
42616,9,62990.0,62990.0,2022-04-16,04,16
42616,9,62990.0,62990.0,2022-04-17,04,17
42616,9,62990.0,62990.0,2022-04-18,04,18
42616,9,62990.0,39990.0,2022-04-20,04,20
42616,9,62990.0,39990.0,2022-04-21,04,21
42617,67,79990.0,49990.0,2022-04-09,04,09
42617,67,79990.0,49990.0,2022-04-10,04,10
42617,67,79990.0,49990.0,2022-04-11,04,11
42617,67,79990.0,49990.0,2022-04-12,04,12
42617,67,79990.0,49990.0,2022-04-13,04,13
42617,67,79990.0,49990.0,2022-04-14,04,14
42617,67,79990.0,49990.0,2022-04-15,04,15
42617,67,79990.0,49990.0,2022-04-16,04,16
42617,67,79990.0,49990.0,2022-04-17,04,17
42617,67,79990.0,49990.0,2022-04-18,04,18
42617,67,79990.0,49990.0,2022-04-19,04,19
42617,67,79990.0,49990.0,2022-04-20,04,20
42617,67,79990.0,49990.0,2022-04-21,04,21
42617,76,79990.0,79990.0,2022-04-21,04,21
42617,9,79990.0,49990.0,2022-04-09,04,09
42617,9,79990.0,49990.0,2022-04-11,04,11
42617,9,79990.0,49990.0,2022-04-12,04,12
42617,9,79990.0,49990.0,2022-04-13,04,13
42617,9,79990.0,49990.0,2022-04-14,04,14
42617,9,79990.0,49990.0,2022-04-15,04,15
42617,9,79990.0,49990.0,2022-04-16,04,16
42617,9,79990.0,49990.0,2022-04-17,04,17
42617,9,79990.0,49990.0,2022-04-18,04,18
42617,9,79990.0,49990.0,2022-04-20,04,20
42617,9,79990.0,49990.0,2022-04-21,04,21
24629,5,64990.0,64990.0,2022-04-09,04,09
24629,5,64990.0,64990.0,2022-04-10,04,10
24629,5,64990.0,64990.0,2022-04-11,04,11
24629,5,64990.0,64990.0,2022-04-12,04,12
24629,5,64990.0,64990.0,2022-04-13,04,13
24629,5,64990.0,64990.0,2022-04-14,04,14
24629,5,64990.0,64990.0,2022-04-15,04,15
