fecha,precio,precio_oferta,id_tienda,id
2021-12-17 04:32:31.963264+00:00,159990,149990,88,29171
2021-12-18 04:32:33.035097+00:00,159990,149990,88,29171
2021-12-19 04:32:41.700094+00:00,159990,149990,88,29171
2021-12-20 04:32:33.308392+00:00,159990,149990,88,29171
2021-12-21 04:32:30.713281+00:00,159990,149990,88,29171
2021-12-09 05:01:10.478394+00:00,209990,209990,170,29171
2021-12-10 04:59:03.105750+00:00,209990,209990,170,29171
2021-12-11 04:57:40.085940+00:00,209990,209990,170,29171
2021-12-12 05:05:18.811996+00:00,209990,209990,170,29171
2021-12-13 05:04:12.650211+00:00,209990,209990,170,29171
2021-12-14 05:04:55.808737+00:00,209990,209990,170,29171
2021-12-15 05:00:29.083399+00:00,209990,209990,170,29171
2021-12-16 04:54:51.370370+00:00,209990,209990,170,29171
2021-12-17 05:00:42.850930+00:00,159990,154990,170,29171
2021-12-18 04:57:46.728163+00:00,159990,154990,170,29171
2021-12-19 04:59:13.496347+00:00,159990,154990,170,29171
2021-12-20 05:04:38.804365+00:00,159990,154990,170,29171
2021-12-21 04:59:54.902123+00:00,159990,154990,170,29171
2021-12-09 04:50:38.700716+00:00,199990,199990,30,29171
2021-12-10 04:54:57.639790+00:00,199990,199990,30,29171
2021-12-11 04:54:42.333687+00:00,199990,199990,30,29171
2021-12-12 04:55:13.027165+00:00,199990,199990,30,29171
2021-12-13 04:57:05.194144+00:00,199990,199990,30,29171
2021-12-14 04:54:34.358137+00:00,199990,199990,30,29171
2021-12-15 04:51:42.997883+00:00,199990,199990,30,29171
2021-12-16 04:55:32.062003+00:00,199990,199990,30,29171
2021-12-17 04:57:02.474367+00:00,199990,199990,30,29171
2021-12-18 04:56:55.943790+00:00,199990,199990,30,29171
2021-12-19 04:57:53.443330+00:00,199990,199990,30,29171
2021-12-20 04:50:12.935599+00:00,199990,199990,30,29171
2021-12-21 04:56:01.708081+00:00,199990,199990,30,29171
2021-12-09 04:44:28.096372+00:00,149990,149990,76,29171
2021-12-10 05:03:51.543389+00:00,149990,149990,76,29171
2021-12-11 04:59:34.399930+00:00,149990,149990,76,29171
2021-12-12 04:48:35.910016+00:00,149990,149990,76,29171
2021-12-13 04:51:24.470393+00:00,149990,149990,76,29171
2021-12-14 04:58:33.229349+00:00,149990,149990,76,29171
2021-12-15 04:59:20.332921+00:00,149990,149990,76,29171
2021-12-16 04:48:50.913465+00:00,149990,149990,76,29171
2021-12-17 04:55:09.597847+00:00,159990,154990,76,29171
2021-12-18 05:03:08.687697+00:00,159990,154990,76,29171
2021-12-19 05:01:44.932299+00:00,159990,154990,76,29171
2021-12-20 04:51:09.097134+00:00,159990,154990,76,29171
2021-12-21 04:47:30.139636+00:00,159990,154990,76,29171
2021-12-10 04:51:55.435605+00:00,199990,149990,9,29171
2021-12-11 04:53:39.883926+00:00,199990,149990,9,29171
2021-12-12 04:53:05.027091+00:00,199990,149990,9,29171
2021-12-13 04:53:17.898096+00:00,199990,149990,9,29171
2021-12-14 05:25:03.159869+00:00,199990,149990,9,29171
2021-12-15 04:56:26.696854+00:00,199990,149990,9,29171
2021-12-16 04:55:25.488947+00:00,199990,149990,9,29171
2021-12-17 04:53:47.863618+00:00,199990,149990,9,29171
2021-12-18 04:52:57.568813+00:00,199990,149990,9,29171
2021-12-19 04:53:36.165017+00:00,199990,149990,9,29171
2021-12-20 04:51:14.101855+00:00,199990,149990,9,29171
2021-12-21 04:53:15.043277+00:00,149990,149990,9,29171
2021-12-10 04:51:52.402152+00:00,209990,209990,9,29171
2021-12-11 04:53:40.090873+00:00,209990,209990,9,29171
2021-12-12 04:53:01.686910+00:00,209990,209990,9,29171
2021-12-13 04:53:13.508954+00:00,209990,209990,9,29171
2021-12-14 05:25:02.962599+00:00,209990,209990,9,29171
2021-12-15 04:56:24.303609+00:00,209990,209990,9,29171
2021-12-16 04:55:25.456434+00:00,209990,209990,9,29171
2021-12-17 04:53:48.039257+00:00,159990,154990,9,29171
2021-12-18 04:52:57.509700+00:00,159990,154990,9,29171
2021-12-19 04:53:36.212115+00:00,159990,154990,9,29171
2021-12-20 04:51:11.595302+00:00,159990,154990,9,29171
2021-12-21 04:53:14.534969+00:00,159990,154990,9,29171
2021-12-09 05:49:57.874695+00:00,119990,109990,11,76507
2021-12-10 05:53:15.348123+00:00,119990,109990,11,76507
2021-12-11 05:51:41.700154+00:00,119990,109990,11,76507
2021-12-12 06:09:33.630353+00:00,119990,109990,11,76507
2021-12-13 05:59:58.202196+00:00,119990,109990,11,76507
2021-12-14 05:49:30.254495+00:00,119990,109990,11,76507
2021-12-15 06:05:13.924070+00:00,119990,109990,11,76507
2021-12-16 15:42:47.181212+00:00,119990,119990,11,76507
2021-12-17 05:56:20.954874+00:00,129990,129990,11,76507
2021-12-18 05:51:04.451583+00:00,129990,109990,11,76507
2021-12-20 05:48:36.563067+00:00,129990,109990,11,76507
2021-12-20 08:01:31.628344+00:00,129990,109990,11,76507
2021-12-21 05:55:59.223742+00:00,129990,109990,11,76507
2021-12-10 04:51:35.226280+00:00,119990,119990,9,76602
2021-12-11 04:53:22.508827+00:00,119990,109990,9,76602
2021-12-12 04:52:48.125050+00:00,119990,109990,9,76602
2021-12-13 04:52:55.960584+00:00,119990,109990,9,76602
2021-12-14 05:24:44.155250+00:00,119990,119990,9,76602
2021-12-15 04:56:06.652154+00:00,129990,109990,9,76602
2021-12-16 04:55:05.084791+00:00,129990,109990,9,76602
2021-12-17 04:53:23.479650+00:00,129990,109990,9,76602
2021-12-18 04:52:32.677161+00:00,129990,109990,9,76602
2021-12-19 04:53:13.007870+00:00,129990,109990,9,76602
2021-12-20 04:50:57.495700+00:00,129990,109990,9,76602
2021-12-21 04:52:58.907384+00:00,129990,109990,9,76602
2021-12-09 04:54:21.869315+00:00,212490,212490,67,76602
2021-12-10 04:54:49.834118+00:00,212490,212490,67,76602
2021-12-11 05:03:28.632729+00:00,212490,212490,67,76602
2021-12-12 05:01:35.416804+00:00,212490,212490,67,76602
2021-12-13 04:49:28.535217+00:00,212490,212490,67,76602
2021-12-14 04:50:46.636869+00:00,212490,139990,67,76602
2021-12-15 04:49:49.845465+00:00,212490,109990,67,76602
2021-12-16 04:49:58.795603+00:00,199990,109990,67,76602
2021-12-17 04:54:49.072238+00:00,199990,109990,67,76602
2021-12-18 05:02:32.401108+00:00,199990,109990,67,76602
2021-12-19 04:49:36.571870+00:00,199990,109990,67,76602
2021-12-20 04:47:31.993524+00:00,199990,109990,67,76602
2021-12-21 05:22:28.240461+00:00,199990,109990,67,76602
2021-12-09 04:42:25.132821+00:00,124990,124990,5,76602
2021-12-10 04:42:07.491483+00:00,124990,124990,5,76602
2021-12-11 04:43:23.782589+00:00,124990,124990,5,76602
2021-12-12 04:49:45.760925+00:00,124990,124990,5,76602
2021-12-13 04:43:37.910576+00:00,124990,124990,5,76602
2021-12-14 04:47:25.562678+00:00,124990,124990,5,76602
2021-12-15 04:45:23.583592+00:00,124990,124990,5,76602
2021-12-16 04:45:51.709638+00:00,124990,124990,5,76602
2021-12-17 04:50:29.876634+00:00,124990,124990,5,76602
2021-12-18 04:47:12.523974+00:00,124990,124990,5,76602
2021-12-19 04:48:01.357177+00:00,124990,124990,5,76602
2021-12-20 04:47:36.309596+00:00,124990,124990,5,76602
2021-12-21 04:47:51.774909+00:00,124990,124990,5,76602
2021-12-09 04:32:18.064092+00:00,114990,114990,88,76602
2021-12-10 04:32:29.429831+00:00,114990,114990,88,76602
2021-12-11 04:32:16.546154+00:00,114990,114990,88,76602
2021-12-12 04:32:14.160416+00:00,114990,114990,88,76602
2021-12-13 04:32:03.311487+00:00,114990,114990,88,76602
2021-12-14 04:32:29.133272+00:00,114990,114990,88,76602
2021-12-15 04:32:40.792745+00:00,114990,114990,88,76602
2021-12-16 04:32:33.648691+00:00,229990,229990,88,76602
2021-12-09 05:38:36.807907+00:00,179990,179990,43,76602
2021-12-10 14:07:33.473079+00:00,179990,179990,43,76602
2021-12-11 05:25:52.419079+00:00,179990,179990,43,76602
2021-12-12 05:21:18.923349+00:00,179990,179990,43,76602
2021-12-13 13:35:47.250971+00:00,169990,169990,43,76602
2021-12-14 05:01:34.985161+00:00,169990,169990,43,76602
2021-12-15 05:01:53.739899+00:00,169990,169990,43,76602
2021-12-16 05:16:21.486710+00:00,139990,139990,43,76602
2021-12-17 05:01:35.727814+00:00,139990,139990,43,76602
2021-12-18 05:05:57.427851+00:00,139990,139990,43,76602
2021-12-19 05:02:52.528786+00:00,139990,139990,43,76602
2021-12-20 05:10:29.204357+00:00,139990,139990,43,76602
2021-12-21 05:29:49.482702+00:00,139990,139990,43,76602
2021-12-09 05:01:10.246369+00:00,129990,129990,170,76602
2021-12-10 04:59:03.209536+00:00,119990,114990,170,76602
2021-12-09 04:50:01.126274+00:00,119990,109990,30,76602
2021-12-10 04:54:15.158868+00:00,129990,119990,30,76602
2021-12-11 04:54:03.967831+00:00,119990,119990,30,76602
2021-12-12 04:54:23.770424+00:00,119990,119990,30,76602
2021-12-13 04:56:18.687739+00:00,119990,119990,30,76602
2021-12-14 04:53:51.379235+00:00,119990,119990,30,76602
2021-12-15 04:50:58.966630+00:00,119990,119990,30,76602
2021-12-16 04:54:33.486101+00:00,119990,119990,30,76602
2021-12-17 04:56:18.652503+00:00,119990,119990,30,76602
2021-12-18 04:56:45.076757+00:00,119990,119990,30,76602
2021-12-19 04:57:42.056023+00:00,119990,119990,30,76602
2021-12-20 04:49:59.321150+00:00,119990,119990,30,76602
2021-12-21 04:55:44.053783+00:00,119990,119990,30,76602
2021-12-09 04:44:19.191737+00:00,212490,212490,76,76602
2021-12-10 05:03:45.803422+00:00,212490,212490,76,76602
2021-12-11 04:59:30.124091+00:00,212490,212490,76,76602
2021-12-12 04:48:51.078620+00:00,212490,212490,76,76602
2021-12-13 04:51:27.680750+00:00,212490,212490,76,76602
2021-12-14 04:58:41.804654+00:00,212490,212490,76,76602
2021-12-15 04:59:07.801144+00:00,212490,212490,76,76602
2021-12-16 04:48:53.310310+00:00,212490,212490,76,76602
2021-12-17 04:54:58.856942+00:00,212490,212490,76,76602
2021-12-18 05:03:13.336853+00:00,212490,212490,76,76602
2021-12-19 05:01:37.964650+00:00,212490,212490,76,76602
2021-12-20 04:51:01.139441+00:00,212490,212490,76,76602
2021-12-21 04:47:25.745771+00:00,212490,212490,76,76602
2021-12-09 04:44:35.684377+00:00,129990,129990,76,76602
2021-12-10 05:03:56.458465+00:00,119990,119990,76,76602
2021-12-11 04:59:45.936881+00:00,119990,119990,76,76602
2021-12-12 04:48:31.250892+00:00,119990,119990,76,76602
2021-12-13 04:51:44.526435+00:00,119990,119990,76,76602
2021-12-14 04:58:48.981501+00:00,119990,119990,76,76602
2021-12-09 05:23:02.771328+00:00,129990,109990,18,76602
2021-12-10 05:15:29.999093+00:00,129990,109990,18,76602
2021-12-12 05:07:55.427239+00:00,129990,109990,18,76602
2021-12-13 13:05:04.319911+00:00,129990,109990,18,76602
2021-12-14 05:03:59.093914+00:00,129990,119990,18,76602
2021-12-15 04:59:45.151534+00:00,129990,119990,18,76602
2021-12-17 05:17:10.466838+00:00,129990,119990,18,76602
2021-12-18 05:07:44.473174+00:00,129990,109990,18,76602
2021-12-19 05:22:20.954715+00:00,129990,109990,18,76602
2021-12-20 13:47:40.894639+00:00,129990,109990,18,76602
2021-12-21 04:49:48.112185+00:00,129990,109990,18,76602
2021-12-09 04:44:10.007946+00:00,119990,119990,87,76602
2021-12-10 04:43:52.724828+00:00,119990,119990,87,76602
2021-12-11 04:44:19.662373+00:00,119990,119990,87,76602
2021-12-12 04:43:53.406357+00:00,119990,119990,87,76602
2021-12-16 04:46:35.515085+00:00,119990,119990,87,76602
2021-12-17 04:45:18.185134+00:00,119990,119990,87,76602
2021-12-18 04:45:54.408615+00:00,119990,119990,87,76602
2021-12-19 04:44:50.773984+00:00,119990,119990,87,76602
2021-12-20 04:46:18.190776+00:00,119990,119990,87,76602
2021-12-21 04:45:32.490665+00:00,119990,119990,87,76602
2021-12-10 04:51:44.057855+00:00,212490,212490,9,76602
2021-12-11 04:53:31.035260+00:00,212490,212490,9,76602
2021-12-12 04:52:57.595141+00:00,212490,212490,9,76602
2021-12-13 04:53:05.911673+00:00,212490,212490,9,76602
2021-12-14 05:24:51.145824+00:00,212490,139990,9,76602
2021-12-15 04:56:13.119807+00:00,199990,109990,9,76602
2021-12-16 04:55:11.352747+00:00,199990,109990,9,76602
2021-12-17 04:53:35.321023+00:00,199990,109990,9,76602
2021-12-18 04:52:47.087671+00:00,199990,109990,9,76602
2021-12-19 04:53:26.505595+00:00,199990,109990,9,76602
2021-12-20 04:51:07.185902+00:00,199990,109990,9,76602
2021-12-21 04:53:10.527099+00:00,199990,109990,9,76602
2021-12-10 04:51:38.998997+00:00,119990,114990,9,76602
2021-12-09 04:50:25.377675+00:00,119990,119990,30,37593
2021-12-10 04:54:43.961378+00:00,119990,119990,30,37593
2021-12-11 04:54:29.844481+00:00,119990,119990,30,37593
2021-12-12 04:54:51.864984+00:00,119990,119990,30,37593
2021-12-13 04:56:51.107353+00:00,119990,119990,30,37593
2021-12-14 04:54:18.640589+00:00,119990,119990,30,37593
2021-12-15 04:51:30.570441+00:00,119990,119990,30,37593
2021-12-16 04:55:00.517699+00:00,119990,119990,30,37593
2021-12-17 04:56:48.192614+00:00,119990,119990,30,37593
2021-12-18 04:56:39.474531+00:00,119990,119990,30,37593
2021-12-19 04:57:36.124974+00:00,119990,119990,30,37593
2021-12-20 04:49:51.989684+00:00,119990,119990,30,37593
2021-12-21 04:55:32.335614+00:00,119990,119990,30,37593
2021-12-09 04:32:18.654586+00:00,119990,119990,88,16527
2021-12-10 04:32:33.055588+00:00,119990,119990,88,16527
2021-12-11 04:32:18.176866+00:00,119990,119990,88,16527
2021-12-12 04:32:15.030137+00:00,119990,119990,88,16527
2021-12-13 04:32:04.097387+00:00,119990,119990,88,16527
2021-12-14 04:32:29.603558+00:00,119990,119990,88,16527
2021-12-15 04:32:41.343928+00:00,119990,119990,88,16527
2021-12-16 04:32:34.135338+00:00,119990,119990,88,16527
2021-12-17 04:32:34.766978+00:00,119990,119990,88,16527
2021-12-18 04:32:32.639181+00:00,119990,119990,88,16527
2021-12-19 04:32:41.704003+00:00,119990,119990,88,16527
2021-12-20 04:32:34.985389+00:00,119990,119990,88,16527
2021-12-21 04:32:32.532482+00:00,119990,119990,88,16527
2021-12-09 04:44:13.658615+00:00,119990,119990,87,16527
2021-12-10 04:43:56.541665+00:00,119990,119990,87,16527
2021-12-11 04:44:21.583056+00:00,119990,119990,87,16527
2021-12-12 04:43:55.626888+00:00,119990,119990,87,16527
2021-12-13 04:44:56.964447+00:00,119990,119990,87,16527
2021-12-14 04:44:57.128980+00:00,119990,119990,87,16527
2021-12-15 04:45:50.857915+00:00,119990,119990,87,16527
2021-12-16 04:46:40.185042+00:00,119990,119990,87,16527
2021-12-17 04:45:18.140689+00:00,119990,119990,87,16527
2021-12-18 04:45:58.050684+00:00,119990,119990,87,16527
2021-12-19 04:44:55.254577+00:00,119990,119990,87,16527
2021-12-20 04:46:21.950901+00:00,119990,119990,87,16527
2021-12-21 04:45:36.189717+00:00,119990,119990,87,16527
2021-12-09 05:49:58.683888+00:00,139990,139990,11,76362
2021-12-10 05:53:15.135101+00:00,139990,139990,11,76362
2021-12-11 05:51:44.958657+00:00,139990,139990,11,76362
2021-12-12 06:09:33.647927+00:00,139990,139990,11,76362
2021-12-13 05:59:58.564233+00:00,139990,139990,11,76362
2021-12-14 05:49:30.464414+00:00,149990,134990,11,76362
2021-12-15 06:05:13.729930+00:00,149990,134990,11,76362
2021-12-16 15:42:48.333674+00:00,139990,129990,11,76362
2021-12-17 05:56:20.821179+00:00,139990,129990,11,76362
2021-12-18 05:51:04.353374+00:00,139990,129990,11,76362
2021-12-20 05:48:39.141362+00:00,139990,129990,11,76362
2021-12-20 08:01:31.606126+00:00,139990,129990,11,76362
2021-12-21 05:55:59.334324+00:00,139990,129990,11,76362
2021-12-09 05:23:00.289673+00:00,149990,139990,18,76362
2021-12-10 05:15:28.702782+00:00,149990,139990,18,76362
2021-12-12 05:07:51.224036+00:00,149990,139990,18,76362
2021-12-13 13:04:59.729956+00:00,149990,139990,18,76362
2021-12-14 05:03:58.910141+00:00,149990,139990,18,76362
2021-12-15 04:59:45.146430+00:00,149990,139990,18,76362
2021-12-17 05:17:07.939895+00:00,149990,139990,18,76362
2021-12-18 05:07:38.329372+00:00,149990,139990,18,76362
2021-12-19 05:22:16.503916+00:00,149990,139990,18,76362
2021-12-20 13:47:39.055710+00:00,149990,139990,18,76362
2021-12-21 04:49:45.280476+00:00,149990,139990,18,76362
2021-12-11 04:53:30.901458+00:00,149990,139990,9,76362
2021-12-12 04:52:47.707591+00:00,149990,139990,9,76362
2021-12-13 04:53:02.013552+00:00,149990,139990,9,76362
2021-12-14 05:24:50.943376+00:00,149990,149990,9,76362
2021-12-15 04:56:10.442845+00:00,149990,149990,9,76362
2021-12-16 04:55:07.695553+00:00,144990,144990,9,76362
2021-12-17 04:53:23.572995+00:00,144990,144990,9,76362
2021-12-18 04:52:32.818424+00:00,144990,144990,9,76362
2021-12-19 04:53:16.296483+00:00,144990,144990,9,76362
2021-12-20 04:50:59.628660+00:00,144990,144990,9,76362
2021-12-21 04:53:10.358513+00:00,144990,144990,9,76362
2021-12-09 04:42:32.126733+00:00,179990,149990,5,76362
2021-12-10 04:42:13.070987+00:00,179990,149990,5,76362
2021-12-11 04:43:27.153394+00:00,179990,149990,5,76362
2021-12-12 04:49:51.141261+00:00,169990,139990,5,76362
2021-12-13 04:43:41.026290+00:00,169990,139990,5,76362
